BQMall__QP_32_nF_5_MSizeL1_8192_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncSearch::xEstimateMvPredAMVP	38331744	14590048	17488020	531607	2402183	1307701	24	0	1	37800113	12187865	16180318	6.02400557468 %	1.38685836992 %	11.5651728153 %	3.55064149298e-05 %	6.26112915708e-05 %	3.11739472589e-06 %
TComDataCU::getPUBelowLeft	38277240	19401656	7329914	287912	1488174	203462	7	21	2	37989321	17913461	7126450	3.04504574072 %	0.752175444207 %	6.32823287222 %	4.61475913803e-05 %	1.82876299336e-05 %	8.6040587964e-05 %
TComDataCU::getPartIndexAndSize	37391815	16791741	5882475	124050	1470129	178705	14	1	2	37267751	15321611	5703768	2.95155842742 %	0.331757097108 %	7.27184569469 %	2.83021863056e-05 %	3.74413491295e-05 %	1.32308874538e-05 %
TComDataCU::xGetColMVP	36102229	16123530	5356876	363633	3929961	10	12	3142	0	35738584	12190427	5356866	7.45642154097 %	1.00723143715 %	18.2956085653 %	0.00547734573105 %	3.32389448862e-05 %	0.0146272840467 %
TEncSearch::xCheckBestMVP	35938626	13925986	7609266	510270	1090970	0	22	0	0	35428334	12835016	7609266	2.78603089912 %	1.41983725254 %	5.06597275946 %	3.8278259212e-05 %	6.12154732905e-05 %	0.0 %
QpParam::QpParam	35155020	8955234	6109524	1049221	706376	0	6	1	0	34105793	8248857	6109524	3.49582787881 %	2.98455526408 %	4.68893028351 %	1.39387314695e-05 %	1.70672637933e-05 %	6.63800905398e-06 %
TEncBinCABAC::resetBits	34485660	8621415	20116635	92085	139752	140	2	0	0	34393573	8481663	20116495	0.366914564172 %	0.267024032598 %	0.486783202061 %	3.16337019767e-06 %	5.79951202906e-06 %	0.0 %
TEncEntropy::encodeCoeffNxN	33822523	18705162	9515513	538020	246323	897771	8	2	9	33284495	18458837	8617733	2.71119809137 %	1.59071515747 %	4.05409863513 %	3.06238243876e-05 %	2.36528776993e-05 %	3.89785148654e-05 %
TEncSearch::encodeResAndCalcRdInterCU	32978487	11877755	12213036	1481263	1637745	408865	57	4	0	31497167	10240006	11804171	6.18173757166 %	4.49160387497 %	8.49540390766 %	0.000106887632256 %	0.000172839948661 %	1.66038549751e-05 %
TComRdCost::xGetSSE64	31973648	14123228	13895812	26421	445284	8680	86	0	0	31947141	13677944	13887132	0.80073925009 %	0.0826336738304 %	1.62019826518 %	0.000143350803018 %	0.000268971498029 %	0.0 %
partialButterflyInverse4	31824800	16457968	4728256	319489	30659	300931	22	2	6	31505289	16427307	4427319	1.22819547874 %	1.00389947462 %	1.5651208068 %	5.65920024484e-05 %	6.91284784193e-05 %	3.7760386183e-05 %
fastInverseDst	30800700	15263458	3969868	229834	34223	203833	25	2	0	30570841	15229233	3766035	0.935143616066 %	0.746197326684 %	1.23772664177 %	5.39632769108e-05 %	8.11669864646e-05 %	1.0398617483e-05 %
TComDataCU::getInterMergeCandidates	30296940	10478082	10285309	2131571	506068	184264	85	216	3	28165284	9971798	10101042	5.52660537982 %	7.03559831455 %	3.32475557581 %	0.000595374127128 %	0.000280556386223 %	0.00105474101027 %
TEncEntropy::estimateBit	29620992	13576288	9873664	76747	1692288	4906	4	1	0	29544241	11883999	9868758	3.34258422085 %	0.259096656857 %	7.23751588063 %	9.42135116345e-06 %	1.35039366676e-05 %	4.26440105293e-06 %
TEncSbac::load	29274828	9758276	12197845	61719	3504	871	4	0	0	29213105	9754772	12196974	0.129011859609 %	0.210826174623 %	0.0199261062553 %	7.80778041024e-06 %	1.36636157179e-05 %	0.0 %
TComYuv::copyToPartComponent	27637914	9883020	6952656	144338	151173	10091	18	10	0	27493558	9731837	6942565	0.687153881663 %	0.522246360561 %	0.957870655149 %	6.29587132498e-05 %	6.51279253565e-05 %	5.93976743197e-05 %
TEncSbac::xWriteCoefRemainExGolomb	27408728	11239704	7195272	180456	6	452	16	0	0	27228256	11239698	7194820	0.394632161485 %	0.658388816876 %	0.00248440789942 %	3.49011938477e-05 %	5.83755656227e-05 %	0.0 %
TComTU::GetEquivalentLog2TrSize	26648655	12113025	2422605	371400	139649	0	2	0	0	26277253	11973376	2422605	1.2408835069 %	1.3936913514 %	0.960735791981 %	4.85622125041e-06 %	7.50506920518e-06 %	0.0 %
TEncSearch::xLoadIntraResultQT	26460511	9758176	5222920	627507	474295	27036	61	0	0	25832943	9283881	5195884	2.72392429184 %	2.37148481373 %	3.34642405335 %	0.00014719506413 %	0.000230532207031 %	0.0 %
TEncSearch::xEncodeResidualQT	26345727	11957105	8852333	532632	686589	304522	14	0	3	25813081	11270516	8547808	3.23133849707 %	2.02170165963 %	4.76279561226 %	3.60511939678e-05 %	5.31395470696e-05 %	1.44165354201e-05 %
TComDataCU::getPUAboveRightAdi	25530908	12654370	5372475	363839	835554	2153	20	5	3	25167049	11818811	5370319	2.75851235944 %	1.42509228422 %	4.64699729764 %	6.42824711367e-05 %	7.83364226607e-05 %	4.43782592018e-05 %
TComDataCU::getCtxQtCbf	25298115	13151824	0	417412	161675	0	2	0	0	24880701	12990149	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::getSigCoeffGroupCtxInc	25243124	8457775	1896081	50419	9321	0	9	0	0	25192696	8448454	1896081	0.167823225453 %	0.199733598742 %	0.0900244314775 %	2.52830436739e-05 %	3.56532733429e-05 %	0.0 %
TComRdCost::xGetSAD	24670592	6826672	168240	5056	166038	3340	6	0	0	24665530	6660634	164900	0.550864435949 %	0.0204940359761 %	2.42144575943 %	1.89480641142e-05 %	2.43204540856e-05 %	0.0 %
TEncSearch::xGetInterPredictionError	24503360	7657300	10939000	257689	519987	178766	16	0	0	24245655	7137313	10760234	2.21914047582 %	1.05164761078 %	3.75748401564 %	3.71232626893e-05 %	6.52971674089e-05 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	24365796	7815444	13945204	930245	1155961	46640	12	7	0	23435539	6659476	13898564	4.62391161131 %	3.81783135671 %	5.5264944316 %	4.11911223852e-05 %	4.92493657913e-05 %	3.21681596982e-05 %
TComPrediction::xPredInterBi	24202577	9267130	7483319	312286	399627	201194	9	0	0	23890282	8867503	7282125	2.22964476422 %	1.29030061551 %	3.58689489458 %	2.19763980322e-05 %	3.71861227835e-05 %	0.0 %
TComYuv::copyPartToPartYuv	24181824	5289774	6801138	146392	57622	216	3	0	0	24035429	5232152	6800922	0.563039964782 %	0.605380305472 %	0.478359283402 %	8.27067470179e-06 %	1.24060120527e-05 %	0.0 %
TComPrediction::filteringIntraReferenceSamples	24165146	5978708	1601934	494311	277814	76221	8	2	15	23670827	5700892	1525698	2.672310418 %	2.04555354228 %	4.67025088376 %	7.87506046471e-05 %	3.31055314129e-05 %	0.000224255412668 %
TComCUMvField::setAllMvField	23060990	9349050	11842130	204136	26040	0	3	0	0	22856851	9323010	11842130	0.520146243676 %	0.885200505269 %	0.122881311942 %	6.77932856174e-06 %	1.30089818347e-05 %	0.0 %
TEncSearch::xUpdateCandList	23056124	6026063	3117561	33737	60785	2367	6	2	0	23022381	5965276	3115194	0.300899870397 %	0.146325548908 %	0.690667070299 %	2.48449149354e-05 %	2.60234547663e-05 %	2.18731653883e-05 %
TComDataCU::getPUBelowLeftAdi	22972743	11777361	5185786	304162	791759	786	16	0	0	22668565	10985602	5185000	2.74616892224 %	1.32401254826 %	4.67215782543 %	4.00642129173e-05 %	6.96477560385e-05 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	21195042	7707288	5780466	179164	0	0	1	0	0	21015877	7707288	5780466	0.51657888251 %	0.845310898653 %	0.0 %	2.88327388599e-06 %	4.71808454071e-06 %	0.0 %
TEncEntropy::encodeQtCbf	21149660	12085520	7553450	192332	59378	46818	2	0	1	20957326	12026142	7506631	0.731890235097 %	0.90938577736 %	0.540741189584 %	7.35499083936e-06 %	9.45641679346e-06 %	5.09191673494e-06 %
TEncSbac::getNumberOfWrittenBits	19964664	12477915	4991166	0	176	2097	0	0	0	19964664	12477739	4989069	0.00607206145151 %	0.0 %	0.0130115602532 %	0.0 %	0.0 %	0.0 %
TComDataCU::setMVPIdxSubParts	19168505	8812800	5062425	193230	1528808	0	21	1	0	18975254	7283991	5062425	5.2113910869 %	1.00805983565 %	11.0182573616 %	6.65784401458e-05 %	0.000109554709666 %	7.20709033547e-06 %
TEncSearch::xModeBitsIntra	18939690	10171315	7365435	39161	356887	0	9	0	0	18900520	9814428	7365435	1.08576385195 %	0.206766847821 %	2.03508061642 %	2.46734604583e-05 %	4.7519257179e-05 %	0.0 %
TComDataCU::xAddMVPCandOrder	18825756	5994724	4405426	362592	543059	1160	13	1	0	18463151	5451664	4404266	3.10276437624 %	1.92604217329 %	5.23279952693 %	4.79027065919e-05 %	6.90543317357e-05 %	9.61524593395e-06 %
TComDataCU::setMVPNumSubParts	18368394	8446506	4858046	102404	346570	0	21	1	0	18265969	8099935	4858046	1.41753154253 %	0.557501107609 %	2.60489793268 %	6.94599106758e-05 %	0.000114326815943 %	7.51622452225e-06 %
TComTU::useDST	18079872	10967105	2172286	90557	19221	0	2	0	0	17989313	10947884	2172286	0.351635463015 %	0.500871908828 %	0.146285318703 %	6.4063011353e-06 %	1.10620252179e-05 %	0.0 %
TComDataCU::getPUAboveRight	18042280	8902504	3288234	341127	674676	663	10	14	2	17701143	8227814	3287569	3.36210562902 %	1.89070893479 %	5.53977125913 %	8.59986918937e-05 %	5.54253675256e-05 %	0.000131247181262 %
TComDataCU::getPUAboveLeft	17810315	8030110	3949022	793619	482755	203017	22	1	29	17016674	7547354	3745976	4.96615798205 %	4.455951509 %	5.72472195815 %	0.000174558460249 %	0.000123523924198 %	0.000250435507347 %
TComPrediction::motionCompensation	17351717	5033088	7646715	404823	181527	58912	21	0	0	16946873	4851561	7587803	2.14861585428 %	2.33304289137 %	1.89623608506 %	6.99265305253e-05 %	0.000121025486988 %	0.0 %
TEncSearch::xPatternSearchFracDIF	17010084	5976516	7508956	377647	668702	293062	7	0	0	16632430	5307814	7215894	4.39215143347 %	2.22013600873 %	7.13185270786 %	2.29541642067e-05 %	4.11520601544e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	16529330	5923767	5929708	595299	575363	133287	128	0	18	15933903	5348404	5796403	4.59415128279 %	3.60147084002 %	5.9784156123 %	0.000514395952056 %	0.000774381054767 %	0.000151854203092 %
TComDataCU::setTrIdxSubParts	16220544	8110272	4730992	893469	1238963	0	4	0	0	15327071	6871309	4730992	7.33757514329 %	5.50825545678 %	9.64829474731 %	1.37637685859e-05 %	2.46600853831e-05 %	0.0 %
TEncEntropy::encodeQtCbfZero	15880896	9263856	5293632	81844	2965907	0	2	1	0	15799050	6297948	5293632	10.0128541647 %	0.515361349889 %	20.3737554171 %	9.85597658535e-06 %	1.25937478591e-05 %	6.86931701403e-06 %
TEncSearch::xMergeEstimation	15185891	6408830	6164261	377354	312293	44129	25	0	0	14808512	6096537	6120132	2.64338223931 %	2.48489864704 %	2.8348001299 %	9.00609395546e-05 %	0.000164626494422 %	0.0 %
isLeftAvailable	15158531	5649664	4481685	477494	66950	50	6	12	1	14681031	5582702	4481634	2.15301140219 %	3.15000180426 %	0.661313710543 %	7.51288657756e-05 %	3.95816718652e-05 %	0.000128314600553 %
TEncSearch::xSetSearchRange	14087844	4695948	6000378	146998	6152	111932	4	0	0	13940842	4689796	5888446	1.06956174042 %	1.04343858436 %	1.1039678484 %	1.61393340991e-05 %	2.83932729522e-05 %	0.0 %
TComTrQuant::invTransformNxN	13833581	6738347	5142583	788216	281910	151965	20	0	0	13045345	6456437	4990618	4.75253447363 %	5.69784497593 %	3.65186058667 %	7.7777096364e-05 %	0.000144575724825 %	0.0 %
TComCUMvField::setAllMvd	13238236	4134602	2489796	129905	84641	176618	21	1	0	13108310	4049960	2313178	1.96934605954 %	0.981286328481 %	3.94389044861 %	0.000110760737977 %	0.000158631406783 %	1.50957113386e-05 %
TComDataCU::xGetDistScaleFactor	13236549	2734704	781344	94845	0	0	4	0	0	13141700	2734704	781344	0.566151027211 %	0.716538729241 %	0.0 %	2.38768950271e-05 %	3.02193570243e-05 %	0.0 %
isAboveAvailable	13157827	4382196	4629389	599919	3535	84882	8	1	1	12557900	4378660	4544506	3.10489064843 %	4.55940787183 %	0.981148155402 %	4.51071954457e-05 %	6.0800313e-05 %	2.21936540575e-05 %
TComDataCU::deriveRightBottomIdx	13021249	6418168	1824760	204167	269496	0	8	2	0	12817074	6148670	1824760	2.22751625892 %	1.56795250594 %	3.26942076893 %	4.70274490285e-05 %	6.14380387012e-05 %	2.42632229713e-05 %
isBelowLeftAvailable	13014489	4961988	4056833	470487	0	0	6	0	0	12543996	4961988	4056833	2.13534416754 %	3.61510159946 %	0.0 %	2.72314963117e-05 %	4.61024631855e-05 %	0.0 %
TEncSbac::codeTransformSkipFlags	12943114	7306351	2107515	388822	411545	177524	8	1	2	12554284	6894805	1929989	4.37398521625 %	3.00408387039 %	6.2574610686 %	4.9201636357e-05 %	6.18089278979e-05 %	3.18678850963e-05 %
TEncSearch::xEncSubdivCbfQT	12573833	5144485	3764943	830084	275133	8004	44	0	0	11743705	4869352	3756939	5.1818064306 %	6.6016782631 %	3.17794812417 %	0.000204810619766 %	0.000349933071324 %	0.0 %
isAboveRightAvailable	12359003	4382196	4174403	712515	8	0	10	0	0	11646478	4382188	4174403	3.40665786239 %	5.76514950276 %	9.34950907481e-05 %	4.78111985493e-05 %	8.09126755613e-05 %	0.0 %
TComDataCU::initSubCU	12273120	4679040	5209200	163682	182840	142372	32	73	158	12109406	4496127	5066670	2.20606497074 %	1.33366250798 %	3.28887648358 %	0.00118675027164 %	0.000260732397304 %	0.00233610834688 %
TComPrediction::xCheckIdenticalMotion	12234564	7241001	928845	191977	816069	0	4	0	0	12042583	6424932	928845	4.94033397682 %	1.56913642366 %	9.98879293441 %	1.96036052991e-05 %	3.26942586593e-05 %	0.0 %
TEncSbac::loadIntraDirMode	11574255	5611760	3858085	24141	239085	0	7	15	0	11550107	5372660	3858085	1.25083039902 %	0.208574979556 %	2.52469813392 %	0.000104542365794 %	6.04790545914e-05 %	0.00015839752393 %
TComYuv::copyToPicComponent	11529656	4755848	3008166	92358	162318	9492	15	229	2	11437283	4593301	2998672	1.36919518163 %	0.801047316589 %	2.21290172841 %	0.00127502958224 %	0.000130099284836 %	0.00297526511415 %
TEncSearch::xEncCoeffQT	11442967	5406481	3531714	697642	222657	652	20	0	0	10745305	5183824	3531062	4.51863833868 %	6.09668803554 %	2.49836795908 %	9.81298318516e-05 %	0.000174779845122 %	0.0 %
TEncEntropy::xEncodeTransform	11418257	4720030	2482312	57214	86417	30338	39	12	9	11361004	4633601	2451965	0.934282511535 %	0.501074726204 %	1.6210699242 %	0.000322223790975 %	0.0003415582606 %	0.000291571824831 %
TEncSearch::xGetIntraBitsQT	10706660	4840185	5264305	420722	516115	8779	18	0	0	10285920	4324070	5255526	4.54379503295 %	3.92953544803 %	5.19466098734 %	8.64920967847e-05 %	0.000168119656363 %	0.0 %
TComRdCost::setDistParam	10420592	5210296	3984344	381970	486725	202357	8	1	0	10038614	4723570	3781987	5.46030758137 %	3.66553071073 %	7.49438803477 %	4.58827099267e-05 %	7.67710702041e-05 %	1.08759016122e-05 %
TEncCu::xCheckRDCostMerge2Nx2N	10073393	3462760	5153180	333574	610486	45833	37	3	3	9739782	2852271	5107344	5.29656676351 %	3.31143637501 %	7.61749733633 %	0.00023007776682 %	0.000367304243962 %	6.96383679552e-05 %
TComDataCU::deriveLeftRightTopIdx	9920196	5229156	1771204	219805	667871	90432	12	1	1	9700379	4561284	1680771	5.78059018864 %	2.21573243109 %	10.8323429081 %	8.27395979186e-05 %	0.000120965351894 %	2.85699592592e-05 %
TComYuv::copyPartToPartComponentMxN	9708792	3964664	2797936	44629	36292	3861	6	0	0	9664157	3928372	2794075	0.514722738673 %	0.459676136846 %	0.593750924201 %	3.6426793801e-05 %	6.17996554051e-05 %	0.0 %
TEncSbac::store	9339852	3113284	3891605	5197	0	70999	0	0	3	9334655	3113284	3820603	0.466180528648 %	0.0556432800006 %	1.01356352685 %	1.83545276123e-05 %	0.0 %	4.28272310953e-05 %
TComDataCU::deriveLeftBottomIdx	9083476	4446164	1293864	101648	274344	0	7	2	0	8981821	4171818	1293864	2.53645831647 %	1.1190429743 %	4.77948888054 %	6.07143897961e-05 %	7.70630097993e-05 %	3.48430356089e-05 %
TEncSearch::xSetResidualQTData	8839678	3380683	1777509	22260	135931	16823	7	1	4	8817411	3244751	1760682	1.25029022273 %	0.251819127348 %	2.9613864703 %	8.5727328515e-05 %	7.91884048265e-05 %	9.69331889934e-05 %
xITrMxN	8780449	2366227	2679299	1202762	57337	194220	39	0	0	7577648	2308890	2485079	10.5187446093 %	13.6981833161 %	4.9857438055 %	0.000282077755818 %	0.000444168629645 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	8625836	3064200	3151850	351855	293011	163613	30	0	9	8273951	2771189	2988228	5.4472794091 %	4.07908288542 %	7.34588685741 %	0.000262769839359 %	0.000347792376298 %	0.00014478648016 %
TComBitCounter::resetBits	8621415	5747610	2873805	114511	0	0	2	0	0	8506902	5747610	2873805	0.664107921959 %	1.32821584392 %	0.0 %	1.15990240581e-05 %	2.31980481162e-05 %	0.0 %
TEncGOP::xCalculateAddPSNR	8269382	3006085	5782	209	98133	90	90	766	0	8269083	2907186	5692	0.872527501166 %	0.00252739563851 %	3.26119978073 %	0.00758781230695 %	0.00108835218883 %	0.0254327299313 %
TEncSearch::xStoreIntraResultQT	8061768	3891888	2154438	271894	303156	0	21	3	0	7789853	3588729	2154438	4.07602898024 %	3.37263488604 %	5.01388777251 %	0.000170115112644 %	0.000260488766236 %	4.96169078545e-05 %
TEncSearch::xEncSubdivCbfQT	8042716	3302889	1848946	20262	15334	17485	0	0	2	8022454	3287555	1831459	0.402294856415 %	0.251929820722 %	0.637035153494 %	1.51577723259e-05 %	0.0 %	3.8821119077e-05 %
TEncSearch::xRecurIntraCodingQT	7934378	2891778	2330385	358525	340991	132420	97	0	66	7575756	2550787	2197899	6.323364173 %	4.51862767315 %	9.065419827 %	0.00123892746581 %	0.00122252809231 %	0.00126384411976 %
TEncSearch::xEncCoeffQT	7682106	3946648	1993090	37470	67910	1936	0	0	0	7644636	3878738	1991154	0.787822852765 %	0.48775687292 %	1.17591045262 %	0.0 %	0.0 %	0.0 %
TComRdCost::setDistParam	7550433	3432015	2974413	64588	211337	0	5	2	0	7485840	3220676	2974413	1.97698465292 %	0.855421139423 %	3.29882736527 %	5.01545440626e-05 %	6.62213677017e-05 %	3.12186447737e-05 %
TComBitCounter::getNumberOfWrittenBits	7486749	7486749	0	2203	0	0	0	0	0	7484546	7486749	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xEncIntraHeader	7441009	2889627	1955511	818101	235593	6230	37	0	2	6622871	2654034	1949279	8.62698452167 %	10.994490129 %	4.99104463072 %	0.000317430680261 %	0.000497244392528 %	4.12784940284e-05 %
TEncBinCABAC::getTEncBinCABAC	7137250	7137250	0	28008	0	0	2	0	0	7109240	7137250	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::xITransformSkip	7102709	2404419	1271302	202707	0	19723	18	0	0	6899984	2404419	1251579	2.0636586219 %	2.8539392505 %	0.536575001204 %	0.000167000203184 %	0.000253424432847 %	0.0 %
TComDataCU::hasEqualMotion	7030472	4168605	649041	200258	212227	0	6	149	0	6830208	3956229	649041	3.4814389931 %	2.84842895328 %	4.40520121238 %	0.001308224648 %	8.53427764167e-05 %	0.00309279677253 %
TComPrediction::xWeightedAverage	6933556	2328790	1889439	139975	8053	1401	4	0	0	6793577	2320737	1888038	1.33995589047 %	2.0188053576 %	0.224122493113 %	3.58686972534e-05 %	5.76904549412e-05 %	0.0 %
TComTU::isNonTransformedResidualRotated	6682310	4677617	668231	422698	0	0	2	0	0	6259610	4677617	668231	3.5142371758 %	6.32562691644 %	0.0 %	1.66276498862e-05 %	2.99297697952e-05 %	0.0 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	6663965	4208820	701470	16246	29474	0	6	0	0	6647713	4179346	701470	0.395014625131 %	0.243788795409 %	0.600249679754 %	5.18391896498e-05 %	9.00364872865e-05 %	0.0 %
TComDataCU::CUIsFromSameSliceAndTile	6587965	4134210	597398	66011	341248	0	6	3	0	6521948	3792959	597398	3.59783005949 %	1.00199378716 %	7.21209364766 %	7.95082994738e-05 %	9.10751650927e-05 %	6.34033926733e-05 %
TEncEntropy::encodeIntraDirModeLuma	6556480	3746560	2341600	25437	134105	0	2	1	0	6531041	3612454	2341600	1.2617361981 %	0.38796732393 %	2.2027180626 %	2.37254678662e-05 %	3.05041729709e-05 %	1.64253239074e-05 %
TComTU::TComTU	6553000	2621200	2686730	403264	166188	145877	25	51	24	6149711	2454961	2540829	6.03096890379 %	6.15388371738 %	5.87922222034 %	0.000843104208523 %	0.000381504654357 %	0.00141298020132 %
TComDataCU::setTransformSkipSubParts	6388775	3322163	1788857	227798	551014	0	3	0	0	6160974	2771149	1788857	6.77239898624 %	3.56559747369 %	10.7809008769 %	2.60874215584e-05 %	4.69573588051e-05 %	0.0 %
TComLoopFilter::xEdgeFilterLuma	6301495	2448899	1003228	225	29923	38	124	43	0	6301146	2418933	1003190	0.309485030279 %	0.00357058126683 %	0.867899703574 %	0.00171218445825 %	0.00196778700927 %	0.00124560886665 %
TComDataCU::copyPartFrom	6107400	2568240	2317680	163800	144129	43180	42	0	0	5943558	2424111	2274500	3.19383953164 %	2.68199233716 %	3.83364852474 %	0.000382050190479 %	0.000687690342863 %	0.0 %
TComDataCU::copyToPic	6051760	2729640	2232380	156000	196959	17117	40	19	2	5895720	2532662	2215261	3.36011796132 %	2.57776250215 %	4.31429135715 %	0.000553851629504 %	0.000660964744141 %	0.000423214739159 %
TComPattern::initPattern	5516784	2145416	2451904	97898	0	2944	2	0	0	5418884	2145416	2448960	0.997043336711 %	1.77454836006 %	0.0640373086929 %	1.97743665677e-05 %	3.62530053741e-05 %	0.0 %
