BQMall__QP_32_nF_5_MSizeL1_32768_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TEncSearch::xEstimateMvPredAMVP	38331744	14590048	17488020	531607	78452	40116	24	0	1	37800113	14511596	17447903	0.923415333079 %	1.38685836992 %	0.36962325786 %	3.55064149298e-05 %	6.26112915708e-05 %	3.11739472589e-06 %
TComDataCU::getPUBelowLeft	38277240	19401656	7329914	287912	554772	56656	7	21	2	37989321	18846863	7273256	1.3834124944 %	0.752175444207 %	2.28728802685 %	4.61475913803e-05 %	1.82876299336e-05 %	8.6040587964e-05 %
TComDataCU::getPartIndexAndSize	37391815	16791741	5882475	124050	194509	31663	14	1	2	37267751	16597231	5850810	0.583061664254 %	0.331757097108 %	0.997485425736 %	2.83021863056e-05 %	3.74413491295e-05 %	1.32308874538e-05 %
TComDataCU::xGetColMVP	36102229	16123530	5356876	363633	1648198	0	12	2712	0	35738584	14472620	5356876	3.49381545322 %	1.00723143715 %	7.67303001629 %	0.00473059282542 %	3.32389448862e-05 %	0.0126254596864 %
TEncSearch::xCheckBestMVP	35938626	13925986	7609266	510270	75734	0	22	0	0	35428334	13850252	7609266	1.01960059142 %	1.41983725254 %	0.351674547389 %	3.8278259212e-05 %	6.12154732905e-05 %	0.0 %
QpParam::QpParam	35155020	8955234	6109524	1049221	241123	0	6	1	0	34105793	8714110	6109524	2.56939407418 %	2.98455526408 %	1.60057665712 %	1.39387314695e-05 %	1.70672637933e-05 %	6.63800905398e-06 %
TEncBinCABAC::resetBits	34485660	8621415	20116635	92085	4976	140	2	0	0	34393573	8616439	20116495	0.153741373292 %	0.267024032598 %	0.0178021821244 %	3.16337019767e-06 %	5.79951202906e-06 %	0.0 %
TEncEntropy::encodeCoeffNxN	33822523	18705162	9515513	538020	25573	405815	8	2	12	33284495	18679587	9109686	1.5624726501 %	1.59071515747 %	1.52862396098 %	3.54591650804e-05 %	2.36528776993e-05 %	4.96090189196e-05 %
TEncSearch::encodeResAndCalcRdInterCU	32978487	11877755	12213036	1481263	473364	155132	57	4	0	31497167	11404387	12057904	3.69683842855 %	4.49160387497 %	2.60886410911 %	0.000106887632256 %	0.000172839948661 %	1.66038549751e-05 %
TComRdCost::xGetSSE64	31973648	14123228	13895812	26421	320157	7082	131	0	0	31947096	13803071	13888730	0.589505174364 %	0.0826336738304 %	1.16791653104 %	0.000218359944132 %	0.00040971239816 %	0.0 %
partialButterflyInverse4	31824800	16457968	4728256	319489	7822	79932	80	5	10	31505231	16450141	4648314	0.768223228436 %	1.00389947462 %	0.414203116138 %	0.000179208007753 %	0.000251376285161 %	7.08007240932e-05 %
fastInverseDst	30800700	15263458	3969868	229834	15120	31702	61	2	0	30570805	15248336	3938166	0.552935716186 %	0.746197326684 %	0.243442033895 %	0.000125914312792 %	0.000198047446974 %	1.0398617483e-05 %
TComDataCU::getInterMergeCandidates	30296940	10478082	10285309	2131571	308148	80601	85	43	3	28165284	10169891	10204705	4.9359648687 %	7.03559831455 %	1.87228088129 %	0.000256559245572 %	0.000280556386223 %	0.000221543773847 %
TEncEntropy::estimateBit	29620992	13576288	9873664	76747	140021	0	4	1	0	29544241	13436266	9873664	0.4084494898 %	0.259096656857 %	0.597105699833 %	9.42135116345e-06 %	1.35039366676e-05 %	4.26440105293e-06 %
TEncSbac::load	29274828	9758276	12197845	61719	0	311	4	0	1	29213105	9758276	12197533	0.121079154712 %	0.210826174623 %	0.00141646149609 %	9.7597255128e-06 %	1.36636157179e-05 %	4.55453857264e-06 %
TComYuv::copyToPartComponent	27637914	9883020	6952656	144338	76252	1285	18	10	0	27493558	9806758	6951371	0.498891589368 %	0.522246360561 %	0.460551747373 %	6.29587132498e-05 %	6.51279253565e-05 %	5.93976743197e-05 %
TEncSbac::xWriteCoefRemainExGolomb	27408728	11239704	7195272	180456	0	0	16	0	0	27228256	11239704	7195272	0.393633114811 %	0.658388816876 %	0.0 %	3.49011938477e-05 %	5.83755656227e-05 %	0.0 %
TComTU::GetEquivalentLog2TrSize	26648655	12113025	2422605	371400	1792	0	6	0	0	26277249	12111233	2422605	0.906151460442 %	1.3936913514 %	0.0123283270144 %	1.45686637512e-05 %	2.25152076155e-05 %	0.0 %
TEncSearch::xLoadIntraResultQT	26460511	9758176	5222920	627507	2458	137	61	0	0	25832943	9755718	5222783	1.52045744751 %	2.37148481373 %	0.0173218301251 %	0.00014719506413 %	0.000230532207031 %	0.0 %
TEncSearch::xEncodeResidualQT	26345727	11957105	8852333	532632	71815	35500	14	0	3	25813081	11885290	8816830	1.35710902507 %	2.02170165963 %	0.515703499537 %	3.60511939678e-05 %	5.31395470696e-05 %	1.44165354201e-05 %
TComDataCU::getPUAboveRightAdi	25530908	12654370	5372475	363839	132680	404	20	0	3	25167049	12521690	5372068	1.14083708588 %	1.42509228422 %	0.738254530951 %	5.28034584337e-05 %	7.83364226607e-05 %	1.66418472007e-05 %
TComDataCU::getCtxQtCbf	25298115	13151824	0	417412	12990	0	2	0	0	24880701	13138834	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::getSigCoeffGroupCtxInc	25243124	8457775	1896081	50419	201	0	23	0	0	25192682	8457574	1896081	0.14220307453 %	0.199733598742 %	0.00194130573189 %	6.46122227223e-05 %	9.11139207651e-05 %	0.0 %
TComRdCost::xGetSAD	24670592	6826672	168240	5056	35138	193	29	0	0	24665507	6791534	168047	0.127542577563 %	0.0204940359761 %	0.505095703849 %	9.15823098852e-05 %	0.000117548861414 %	0.0 %
TEncSearch::xGetInterPredictionError	24503360	7657300	10939000	257689	29480	7490	16	0	0	24245655	7627820	10931510	0.683668966298 %	1.05164761078 %	0.198802987691 %	3.71232626893e-05 %	6.52971674089e-05 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	24365796	7815444	13945204	930245	403256	923	12	7	0	23435539	7412181	13944281	2.89296959462 %	3.81783135671 %	1.85738494552 %	4.11911223852e-05 %	4.92493657913e-05 %	3.21681596982e-05 %
TComPrediction::xPredInterBi	24202577	9267130	7483319	312286	23810	4564	25	0	0	23890266	9243320	7478755	0.83183108374 %	1.29030061551 %	0.169392474196 %	6.10455500895e-05 %	0.00010329478551 %	0.0 %
TComYuv::copyPartToPartYuv	24181824	5289774	6801138	146392	8862	0	3	0	0	24035429	5280912	6801138	0.428018443384 %	0.605380305472 %	0.0732947192073 %	8.27067470179e-06 %	1.24060120527e-05 %	0.0 %
TComPrediction::filteringIntraReferenceSamples	24165146	5978708	1601934	494311	8664	12113	19	2	4	23670816	5970042	1589817	1.62253965786 %	2.04555354228 %	0.274079688765 %	7.87506046471e-05 %	7.86256371056e-05 %	7.9148969177e-05 %
TComCUMvField::setAllMvField	23060990	9349050	11842130	204136	8943	0	3	0	0	22856851	9340107	11842130	0.481510850202 %	0.885200505269 %	0.0422015196889 %	6.77932856174e-06 %	1.30089818347e-05 %	0.0 %
TEncSearch::xUpdateCandList	23056124	6026063	3117561	33737	6205	8	6	2	0	23022381	6019856	3117553	0.124069293958 %	0.146325548908 %	0.0679489882786 %	2.48449149354e-05 %	2.60234547663e-05 %	2.18731653883e-05 %
TComDataCU::getPUBelowLeftAdi	22972743	11777361	5185786	304162	139873	153	16	0	0	22668565	11637488	5185633	1.11225266296 %	1.32401254826 %	0.825471830198 %	4.00642129173e-05 %	6.96477560385e-05 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	21195042	7707288	5780466	179164	0	0	1	0	0	21015877	7707288	5780466	0.51657888251 %	0.845310898653 %	0.0 %	2.88327388599e-06 %	4.71808454071e-06 %	0.0 %
TEncEntropy::encodeQtCbf	21149660	12085520	7553450	192332	273	22946	2	0	1	20957326	12085247	7530503	0.528458543472 %	0.90938577736 %	0.118229214669 %	7.35499083936e-06 %	9.45641679346e-06 %	5.09191673494e-06 %
TEncSbac::getNumberOfWrittenBits	19964664	12477915	4991166	0	0	0	0	0	0	19964664	12477915	4991166	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
TComDataCU::setMVPIdxSubParts	19168505	8812800	5062425	193230	190869	0	21	1	0	18975254	8621930	5062425	1.1623960128 %	1.00805983565 %	1.37561012524 %	6.65784401458e-05 %	0.000109554709666 %	7.20709033547e-06 %
TEncSearch::xModeBitsIntra	18939690	10171315	7365435	39161	28866	0	9	0	0	18900520	10142449	7365435	0.186495721622 %	0.206766847821 %	0.164602905327 %	2.46734604583e-05 %	4.7519257179e-05 %	0.0 %
TComDataCU::xAddMVPCandOrder	18825756	5994724	4405426	362592	126520	1041	13	1	0	18463151	5868203	4404385	1.67711823887 %	1.92604217329 %	1.22653038658 %	4.79027065919e-05 %	6.90543317357e-05 %	9.61524593395e-06 %
TComDataCU::setMVPNumSubParts	18368394	8446506	4858046	102404	66202	0	21	1	0	18265969	8380303	4858046	0.532334440882 %	0.557501107609 %	0.497589095822 %	6.94599106758e-05 %	0.000114326815943 %	7.51622452225e-06 %
TComTU::useDST	18079872	10967105	2172286	90557	0	0	2	0	0	17989313	10967105	2172286	0.290067705954 %	0.500871908828 %	0.0 %	6.4063011353e-06 %	1.10620252179e-05 %	0.0 %
TComDataCU::getPUAboveRight	18042280	8902504	3288234	341127	287453	352	10	14	2	17701143	8615037	3287880	2.08028189577 %	1.89070893479 %	2.36084968769 %	8.59986918937e-05 %	5.54253675256e-05 %	0.000131247181262 %
TComDataCU::getPUAboveLeft	17810315	8030110	3949022	793619	80220	80299	22	1	22	17016674	7949889	3868701	3.20293961818 %	4.455951509 %	1.33998857346 %	0.000151060205985 %	0.000123523924198 %	0.000192000555633 %
TComPrediction::motionCompensation	17351717	5033088	7646715	404823	6090	256	40	0	0	16946854	5026998	7646459	1.3691248395 %	2.33304289137 %	0.0500480961731 %	0.000133193391477 %	0.00023052473712 %	0.0 %
TEncSearch::xPatternSearchFracDIF	17010084	5976516	7508956	377647	43377	18705	7	0	0	16632430	5933139	7490251	1.44194452464 %	2.22013600873 %	0.460362084471 %	2.29541642067e-05 %	4.11520601544e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	16529330	5923767	5929708	595299	57859	12231	128	0	18	15933903	5865908	5917459	2.34433841194 %	3.60147084002 %	0.591303394152 %	0.000514395952056 %	0.000774381054767 %	0.000151854203092 %
TComDataCU::setTrIdxSubParts	16220544	8110272	4730992	893469	44765	0	4	0	0	15327071	8065507	4730992	3.22840891386 %	5.50825545678 %	0.348602754371 %	1.37637685859e-05 %	2.46600853831e-05 %	0.0 %
TEncEntropy::encodeQtCbfZero	15880896	9263856	5293632	81844	182252	0	2	1	0	15799050	9081603	5293632	0.867641330762 %	0.515361349889 %	1.25194676444 %	9.85597658535e-06 %	1.25937478591e-05 %	6.86931701403e-06 %
TEncSearch::xMergeEstimation	15185891	6408830	6164261	377354	66861	2519	25	0	0	14808512	6341969	6161742	1.60933135084 %	2.48489864704 %	0.551813392586 %	9.00609395546e-05 %	0.000164626494422 %	0.0 %
isLeftAvailable	15158531	5649664	4481685	477494	42833	50	6	12	1	14681031	5606819	4481634	2.05764914662 %	3.15000180426 %	0.423270385809 %	7.51288657756e-05 %	3.95816718652e-05 %	0.000128314600553 %
TEncSearch::xSetSearchRange	14087844	4695948	6000378	146998	781	0	4	0	0	13940842	4695167	6000378	0.596263663459 %	1.04343858436 %	0.00730157252126 %	1.61393340991e-05 %	2.83932729522e-05 %	0.0 %
TComTrQuant::invTransformNxN	13833581	6738347	5142583	788216	14721	28245	62	0	0	13045303	6723626	5114338	3.2323461255 %	5.69784497593 %	0.361638356593 %	0.000241108998728 %	0.000448184746957 %	0.0 %
TComCUMvField::setAllMvd	13238236	4134602	2489796	129905	34006	125090	37	1	0	13108294	4100595	2364706	1.45499836527 %	0.981286328481 %	2.40166729113 %	0.00019131400196 %	0.000279493430998 %	1.50957113386e-05 %
TComDataCU::xGetDistScaleFactor	13236549	2734704	781344	94845	0	0	4	0	0	13141700	2734704	781344	0.566151027211 %	0.716538729241 %	0.0 %	2.38768950271e-05 %	3.02193570243e-05 %	0.0 %
isAboveAvailable	13157827	4382196	4629389	599919	3363	8787	16	1	2	12557892	4378832	4620600	2.76087160092 %	4.55940787183 %	0.134826448399 %	8.57036713468e-05 %	0.000121600626 %	3.32904810863e-05 %
TComDataCU::deriveRightBottomIdx	13021249	6418168	1824760	204167	73371	0	8	2	0	12817074	6344795	1824760	1.30519041485 %	1.56795250594 %	0.890108466312 %	4.70274490285e-05 %	6.14380387012e-05 %	2.42632229713e-05 %
isBelowLeftAvailable	13014489	4961988	4056833	470487	0	0	16	0	0	12543986	4961988	4056833	2.13534416754 %	3.61510159946 %	0.0 %	7.26173234979e-05 %	0.000122939901828 %	0.0 %
TEncSbac::codeTransformSkipFlags	12943114	7306351	2107515	388822	49222	50999	8	1	2	12554284	7257128	2056514	2.18742871354 %	3.00408387039 %	1.06461043741 %	4.9201636357e-05 %	6.18089278979e-05 %	3.18678850963e-05 %
TEncSearch::xEncSubdivCbfQT	12573833	5144485	3764943	830084	28140	688	44	0	0	11743705	5116345	3764255	3.99805225101 %	6.6016782631 %	0.323567349105 %	0.000204810619766 %	0.000349933071324 %	0.0 %
isAboveRightAvailable	12359003	4382196	4174403	712515	0	0	12	0	0	11646476	4382196	4174403	3.40661961343 %	5.76514950276 %	0.0 %	5.73734382592e-05 %	9.70952106735e-05 %	0.0 %
TComDataCU::initSubCU	12273120	4679040	5209200	163682	65502	78454	32	73	158	12109406	4613465	5130588	1.38817292802 %	1.33366250798 %	1.4558303601 %	0.00118675027164 %	0.000260732397304 %	0.00233610834688 %
TComPrediction::xCheckIdenticalMotion	12234564	7241001	928845	191977	216884	0	7	0	0	12042580	7024117	928845	2.00378741654 %	1.56913642366 %	2.65468896231 %	3.43063092733e-05 %	5.72149526538e-05 %	0.0 %
TEncSbac::loadIntraDirMode	11574255	5611760	3858085	24141	27791	0	7	15	0	11550107	5583954	3858085	0.246777006382 %	0.208574979556 %	0.293468372502 %	0.000104542365794 %	6.04790545914e-05 %	0.00015839752393 %
TComYuv::copyToPicComponent	11529656	4755848	3008166	92358	118777	2497	15	229	2	11437283	4636842	3005667	1.10726471428 %	0.801047316589 %	1.562001305 %	0.00127502958224 %	0.000130099284836 %	0.00297526511415 %
TEncSearch::xEncCoeffQT	11442967	5406481	3531714	697642	23318	0	20	0	0	10745305	5383163	3531714	3.53738417859 %	6.09668803554 %	0.260880412656 %	9.81298318516e-05 %	0.000174779845122 %	0.0 %
TEncEntropy::xEncodeTransform	11418257	4720030	2482312	57214	28222	23145	39	12	9	11361004	4691796	2459158	0.58312302413 %	0.501074726204 %	0.71319856791 %	0.000322223790975 %	0.0003415582606 %	0.000291571824831 %
TEncSearch::xGetIntraBitsQT	10706660	4840185	5264305	420722	84903	5659	18	0	0	10285920	4755282	5258646	2.45677917847 %	3.92953544803 %	0.896255031179 %	8.64920967847e-05 %	0.000168119656363 %	0.0 %
TComRdCost::setDistParam	10420592	5210296	3984344	381970	156915	15201	11	3	0	10038611	5053378	3969143	2.82477413471 %	3.66553071073 %	1.87191668189 %	7.13731043303e-05 %	0.000105560221531 %	3.26277048367e-05 %
TEncCu::xCheckRDCostMerge2Nx2N	10073393	3462760	5153180	333574	160403	16082	37	3	3	9739782	3302354	5137095	2.7291450155 %	3.31143637501 %	2.04835456143 %	0.00023007776682 %	0.000367304243962 %	6.96383679552e-05 %
TComDataCU::deriveLeftRightTopIdx	9920196	5229156	1771204	219805	178579	25626	12	1	1	9700379	5050576	1745577	2.50588692239 %	2.21573243109 %	2.91706426527 %	8.27395979186e-05 %	0.000120965351894 %	2.85699592592e-05 %
TComYuv::copyPartToPartComponentMxN	9708792	3964664	2797936	44629	18197	114	6	0	0	9664157	3946467	2797822	0.382117066973 %	0.459676136846 %	0.270768639281 %	3.6426793801e-05 %	6.17996554051e-05 %	0.0 %
TEncSbac::store	9339852	3113284	3891605	5197	0	50389	0	0	5	9334655	3113284	3841211	0.340084923952 %	0.0556432800006 %	0.719340449221 %	3.05908793538e-05 %	0.0 %	7.13787184922e-05 %
TComDataCU::deriveLeftBottomIdx	9083476	4446164	1293864	101648	77384	0	7	2	0	8981821	4368778	1293864	1.207757626 %	1.1190429743 %	1.34814673378 %	6.07143897961e-05 %	7.70630097993e-05 %	3.48430356089e-05 %
TEncSearch::xSetResidualQTData	8839678	3380683	1777509	22260	28215	13720	7	1	4	8817411	3352467	1763785	0.458605487835 %	0.251819127348 %	0.812978656087 %	8.5727328515e-05 %	7.91884048265e-05 %	9.69331889934e-05 %
xITrMxN	8780449	2366227	2679299	1202762	4290	63029	216	0	0	7577471	2361937	2616270	9.18619482532 %	13.6981833161 %	1.33423155485 %	0.00156227680146 %	0.00246001087188 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	8625836	3064200	3151850	351855	18161	34309	30	0	9	8273951	3046039	3117532	2.72421577689 %	4.07908288542 %	0.844105179334 %	0.000262769839359 %	0.000347792376298 %	0.00014478648016 %
TComBitCounter::resetBits	8621415	5747610	2873805	114511	0	0	2	0	0	8506902	5747610	2873805	0.664107921959 %	1.32821584392 %	0.0 %	1.15990240581e-05 %	2.31980481162e-05 %	0.0 %
TEncGOP::xCalculateAddPSNR	8269382	3006085	5782	209	98121	86	90	640	0	8269083	2907324	5696	0.872385672898 %	0.00252739563851 %	3.26066854878 %	0.00647091470102 %	0.00108835218883 %	0.0212492782716 %
TEncSearch::xStoreIntraResultQT	8061768	3891888	2154438	271894	1661	0	21	1	0	7789853	3890226	2154438	1.9389933183 %	3.37263488604 %	0.0274712279821 %	0.000155938853257 %	0.000260488766236 %	1.65389692848e-05 %
TEncSearch::xEncSubdivCbfQT	8042716	3302889	1848946	20262	2053	6995	0	0	10	8022454	3300836	1841941	0.222137153436 %	0.251929820722 %	0.175626742704 %	7.57888616293e-05 %	0.0 %	0.000194105595385 %
TEncSearch::xRecurIntraCodingQT	7934378	2891778	2330385	358525	52702	45293	97	5	27	7575756	2839071	2285065	3.46990899812 %	4.51862767315 %	1.87652128055 %	0.000980500877852 %	0.00122252809231 %	0.000612772906552 %
TEncSearch::xEncCoeffQT	7682106	3946648	1993090	37470	6509	0	0	0	0	7644636	3940139	1993090	0.32285643559 %	0.48775687292 %	0.10958395808 %	0.0 %	0.0 %	0.0 %
TComRdCost::setDistParam	7550433	3432015	2974413	64588	43399	0	12	4	0	7485833	3388612	2974413	0.773719821384 %	0.855421139423 %	0.677428982266 %	0.000114638957857 %	0.000158931282484 %	6.24372895473e-05 %
TComBitCounter::getNumberOfWrittenBits	7486749	7486749	0	2203	0	0	0	0	0	7484546	7486749	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xEncIntraHeader	7441009	2889627	1955511	818101	38846	794	37	0	7	6622871	2850781	1954710	6.98136690046 %	10.994490129 %	0.818139751644 %	0.00035812692132 %	0.000497244392528 %	0.0001444747291 %
TEncBinCABAC::getTEncBinCABAC	7137250	7137250	0	28008	0	0	2	0	0	7109240	7137250	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::xITransformSkip	7102709	2404419	1271302	202707	0	654	54	0	0	6899948	2404419	1270648	1.8867404622 %	2.8539392505 %	0.0177924276625 %	0.000501000609551 %	0.00076027329854 %	0.0 %
TComDataCU::hasEqualMotion	7030472	4168605	649041	200258	161059	0	6	79	0	6830208	4007467	649041	3.04957293639 %	2.84842895328 %	3.34310574085 %	0.000717413516645 %	8.53427764167e-05 %	0.0016398050002 %
TComPrediction::xWeightedAverage	6933556	2328790	1889439	139975	0	0	16	0	0	6793565	2328790	1889439	1.25518022451 %	2.0188053576 %	0.0 %	0.000143474789014 %	0.000230761819765 %	0.0 %
TComTU::isNonTransformedResidualRotated	6682310	4677617	668231	422698	0	0	9	0	0	6259603	4677617	668231	3.5142371758 %	6.32562691644 %	0.0 %	7.48244244879e-05 %	0.000134683964078 %	0.0 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	6663965	4208820	701470	16246	2461	0	9	0	0	6647710	4206359	701470	0.161625953463 %	0.243788795409 %	0.0501192393932 %	7.77587844747e-05 %	0.00013505473093 %	0.0 %
TComDataCU::CUIsFromSameSliceAndTile	6587965	4134210	597398	66011	113114	0	6	2	0	6521948	4021094	597398	1.58243601592 %	1.00199378716 %	2.39060378628 %	7.06740439767e-05 %	9.10751650927e-05 %	4.22689284488e-05 %
TEncEntropy::encodeIntraDirModeLuma	6556480	3746560	2341600	25437	6743	0	2	1	0	6531041	3739816	2341600	0.254495185312 %	0.38796732393 %	0.110755959108 %	2.37254678662e-05 %	3.05041729709e-05 %	1.64253239074e-05 %
TComTU::TComTU	6553000	2621200	2686730	403264	41015	97331	31	23	21	6149705	2580162	2589378	4.56633670378 %	6.15388371738 %	2.60640211909 %	0.000632328156392 %	0.000473065771402 %	0.000828948384775 %
TComDataCU::setTransformSkipSubParts	6388775	3322163	1788857	227798	2515	0	3	0	0	6160974	3319648	1788857	2.00275744046 %	3.56559747369 %	0.0492073989145 %	2.60874215584e-05 %	4.69573588051e-05 %	0.0 %
TComLoopFilter::xEdgeFilterLuma	6301495	2448899	1003228	225	23937	0	190	732	0	6301080	2424230	1003228	0.247723358564 %	0.00357058126683 %	0.693398591651 %	0.00945289862576 %	0.00301515751421 %	0.0212043183811 %
TComDataCU::copyPartFrom	6107400	2568240	2317680	163800	99160	38399	42	0	0	5943558	2469080	2279281	2.74129198459 %	2.68199233716 %	2.81541654386 %	0.000382050190479 %	0.000687690342863 %	0.0 %
TComDataCU::copyToPic	6051760	2729640	2232380	156000	120332	11151	40	6	0	5895720	2609302	2221229	2.6102119345 %	2.57776250215 %	2.64978778804 %	0.000417658605856 %	0.000660964744141 %	0.000120918496902 %
TComPattern::initPattern	5516784	2145416	2451904	97898	0	56	2	0	0	5418884	2145416	2451848	0.968489151387 %	1.77454836006 %	0.00121810098057 %	1.97743665677e-05 %	3.62530053741e-05 %	0.0 %
TEncCu::xCompressCU	5435921	2608269	1859071	581993	363179	34072	63	1	0	4853865	2245089	1824999	9.88809645631 %	10.7064285886 %	8.89233861761 %	0.000646251775047 %	0.00115895724018 %	2.23846852937e-05 %
