BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::xGetColMVP	36098627	16141380	5366044	340294	3531210	0	12	3448	0	35758321	12606722	5366044	6.72065509229 %	0.942678512399 %	16.4185631901 %	0.0060063134687 %	3.32422615409e-05 %	0.0160316735282 %
TEncSearch::xCheckBestMVP	36009330	13952258	7624146	278965	586915	0	18	0	0	35730347	13365343	7624146	1.50363629992 %	0.774702000843 %	2.7201706086 %	3.12577417178e-05 %	4.99870450242e-05 %	0.0 %
QpParam::QpParam	35076170	8934835	6094590	1045373	591957	0	6	1	0	34030791	8342877	6094590	3.26775882015 %	2.98029402868 %	3.93865367438 %	1.39704957101e-05 %	1.71056304038e-05 %	6.6536144929e-06 %
TEncBinCABAC::resetBits	34416000	8604000	20076000	91501	32970	140	2	0	0	34324497	8571030	20075860	0.197494294409 %	0.265867619712 %	0.115446304045 %	3.16977304425e-06 %	5.81125058113e-06 %	0.0 %
TEncEntropy::encodeCoeffNxN	33723986	18653230	9486492	533832	56298	690319	8	2	10	33190146	18596930	8796163	2.0697902557 %	1.58294455466 %	2.65324938178 %	3.23291322919e-05 %	2.37219882608e-05 %	4.26443445319e-05 %
TEncSearch::encodeResAndCalcRdInterCU	33223089	11943916	12285469	1482547	969972	324942	57	4	0	31740485	10973940	11960527	4.8343627465 %	4.46239962816 %	5.34439483297 %	0.000106174714078 %	0.000171567430109 %	1.65088796104e-05 %
TComRdCost::xGetSSE64	31789468	14041873	13815767	26230	442719	8630	86	0	0	31763152	13599154	13807137	0.800674191949 %	0.0825116041577 %	1.62019826518 %	0.000144181340695 %	0.000270529849697 %	0.0 %
partialButterflyInverse4	31658200	16371812	4703504	317592	11196	273868	22	2	6	31340586	16360614	4429630	1.14283295656 %	1.00319032668 %	1.35259656368 %	5.68898155776e-05 %	6.94922642475e-05 %	3.79590986916e-05 %
fastInverseDst	30609900	15168906	3945276	228384	34011	188827	25	2	0	30381491	15134893	3756449	0.907451644859 %	0.746111552145 %	1.16582545881 %	5.42996449889e-05 %	8.16729228126e-05 %	1.04634349511e-05 %
TComDataCU::getInterMergeCandidates	30356092	10503407	10300936	2049194	460604	172412	85	160	3	28306813	10042643	10128521	5.24274275619 %	6.75051979682 %	3.04271084167 %	0.000484749592141 %	0.000280009692947 %	0.000783490254895 %
TEncEntropy::estimateBit	29566152	13551153	9855384	76730	425728	581	4	1	0	29489418	13125424	9854803	0.949619529414 %	0.2595197373 %	1.82132452998 %	9.43882610905e-06 %	1.35289840896e-05 %	4.27231076515e-06 %
TEncSbac::load	29230212	9743404	12179255	63739	3496	346	4	0	0	29166469	9739908	12178909	0.132115751626 %	0.21805863057 %	0.0175252463672 %	7.81969794032e-06 %	1.36844713956e-05 %	0.0 %
TComYuv::copyToPartComponent	27625796	9878648	6949472	144336	107838	4626	18	10	0	27481442	9770800	6944846	0.577676891278 %	0.522468203269 %	0.668309947873 %	6.29865769306e-05 %	6.51564935903e-05 %	5.94243444901e-05 %
TEncSbac::xWriteCoefRemainExGolomb	27405067	11237606	7194026	179717	0	0	16	0	0	27225334	11237606	7194026	0.392081026603 %	0.655780188386 %	0.0 %	3.49065276276e-05 %	5.83833639232e-05 %	0.0 %
TComTU::GetEquivalentLog2TrSize	26603214	12092370	2418474	369239	8491	0	2	0	0	26233973	12083879	2418474	0.918736846652 %	1.38794883957 %	0.0585148596457 %	4.86451617109e-06 %	7.51788862804e-06 %	0.0 %
TEncSearch::xEncodeResidualQT	26342787	11957013	8850099	531792	220627	192786	14	0	3	25810981	11736386	8657310	2.00468085838 %	2.01873856399 %	1.9868831388 %	3.6055220394e-05 %	5.31454777355e-05 %	1.44181470259e-05 %
TEncSearch::xLoadIntraResultQT	26195981	9660674	5170724	621952	120835	3147	61	0	0	25573968	9539839	5167577	1.81813710303 %	2.37422679456 %	0.835942774916 %	0.0001486812014 %	0.000232860147517 %	0.0 %
TComDataCU::getPUAboveRightAdi	25370993	12573786	5341432	360951	410169	1676	20	0	4	25010022	12163617	5339752	1.78531680678 %	1.42269165421 %	2.29885564329 %	5.54449083104e-05 %	7.88301821691e-05 %	2.23273866944e-05 %
TComDataCU::getCtxQtCbf	25256793	13130564	0	414025	34644	0	2	0	0	24842766	13095920	0	0 %	0 %	0 %	0 %	0 %	0 %
TComRdCost::xGetSAD	25247360	6985312	170592	2120	90584	1557	6	0	0	25245234	6894728	169035	0.290899706894 %	0.0083969175391 %	1.28762208101 %	1.85166531372e-05 %	2.37648609597e-05 %	0.0 %
TComTrQuant::getSigCoeffGroupCtxInc	25165602	8431948	1890573	50182	2065	0	9	0	0	25115411	8429883	1890573	0.147223903614 %	0.199407111342 %	0.0200048030903 %	2.53605974032e-05 %	3.5763102349e-05 %	0.0 %
TEncSearch::xGetInterPredictionError	24542336	7669480	10956400	250100	128491	48376	16	0	0	24292220	7540989	10908024	0.989077241459 %	1.0190553988 %	0.949576610608 %	3.70643067575e-05 %	6.5193468136e-05 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	24426852	7835028	13980148	506757	947512	108590	12	7	0	23920083	6887509	13871558	3.37973715167 %	2.07458988166 %	4.84113444696 %	4.10881633479e-05 %	4.91262648171e-05 %	3.20877539562e-05 %
TComYuv::copyPartToPartYuv	24180384	5289459	6800733	132440	44174	0	3	0	0	24047941	5245285	6800733	0.486934643663 %	0.547716694656 %	0.365370541675 %	8.27116724035e-06 %	1.24067508605e-05 %	0.0 %
TComPrediction::xPredInterBi	24153260	9248155	7467185	281584	86024	69742	9	0	0	23871667	9162131	7397443	1.07013697558 %	1.16582192218 %	0.931874553554 %	2.2021796685e-05 %	3.72620507542e-05 %	0.0 %
TComPrediction::filteringIntraReferenceSamples	23937078	5922762	1587204	490299	113840	17030	8	2	13	23446771	5808920	1570161	1.97528581701 %	2.04828258487 %	1.74261774288 %	7.31388298372e-05 %	3.34209547214e-05 %	0.000199734592673 %
TComCUMvField::setAllMvField	23081636	9357420	11852732	191193	16248	0	3	0	0	22890440	9341172	11852732	0.468350927716 %	0.828333832143 %	0.07660482584 %	6.77326460607e-06 %	1.29973455954e-05 %	0.0 %
TComDataCU::getPUBelowLeftAdi	22832432	11705399	5154872	301628	408467	604	16	0	0	22530788	11296932	5154268	1.79050290427 %	1.3210506879 %	2.42624214047 %	4.03096760631e-05 %	7.00757589029e-05 %	0.0 %
TEncSearch::xUpdateCandList	22812459	5963050	3084705	33388	14351	1493	6	0	0	22779065	5948699	3083212	0.154525013548 %	0.146358619209 %	0.1751152634 %	1.88322652196e-05 %	2.63014171335e-05 %	0.0 %
TEncBinCABACCounter::encodeBinsEP	21122332	7680848	5760636	177890	0	0	1	0	0	20944441	7680848	5760636	0.514671180983 %	0.842189205245 %	0.0 %	2.89319906112e-06 %	4.73432573638e-06 %	0.0 %
TEncEntropy::encodeQtCbf	21115066	12065752	7541095	191389	1486	46001	2	0	1	20923675	12064266	7495093	0.586603090086 %	0.906409669759 %	0.242196004284 %	7.36704093445e-06 %	9.47190977286e-06 %	5.10025910846e-06 %
TEncSbac::getNumberOfWrittenBits	19918664	12449165	4979666	0	0	499	0	0	0	19918664	12449165	4979167	0.00133610031945 %	0.0 %	0.0028630721131 %	0.0 %	0.0 %	0.0 %
TComDataCU::setMVPIdxSubParts	19207154	8828625	5073165	142773	847437	0	21	1	0	19064360	7981187	5073165	2.99076285852 %	0.743332406248 %	6.09588405522 %	6.64473019738e-05 %	0.000109334261599 %	7.19331827052e-06 %
TComDataCU::xAddMVPCandOrder	18839788	5998242	4410230	242766	466544	1069	12	3	0	18597010	5531695	4409161	2.42879063575 %	1.28858137894 %	4.49261908953 %	5.12851020881e-05 %	6.36949842535e-05 %	2.88226744521e-05 %
TEncSearch::xModeBitsIntra	18750690	10069815	7291935	38768	138683	0	9	0	0	18711913	9931132	7291935	0.491384686274 %	0.206755058081 %	0.798784684724 %	2.49221597876e-05 %	4.7998233665e-05 %	0.0 %
TComDataCU::setMVPNumSubParts	18402819	8460616	4867589	93201	274834	0	21	1	0	18309597	8185781	4867589	1.15985856618 %	0.506449582534 %	2.06204811526 %	6.93327766542e-05 %	0.000114112951934 %	7.50288579745e-06 %
TComDataCU::getPUAboveRight	18069250	8915272	3293604	358922	617686	503	10	15	2	17710318	8297571	3293099	3.22711848151 %	1.98636910774 %	5.06343909136 %	8.9173286352e-05 %	5.53426401206e-05 %	0.000139242957337 %
TComTU::useDST	18034239	10939350	2166952	90070	759	0	2	0	0	17944167	10938591	2166952	0.291674444577 %	0.499438872913 %	0.00579110720934 %	6.42249599967e-06 %	1.10900160522e-05 %	0.0 %
TComDataCU::getPUAboveLeft	17751526	8002569	3936718	768719	271171	173689	22	1	55	16982785	7731397	3762974	4.08738891724 %	4.33043897184 %	3.72601814497 %	0.000262707525052 %	0.000123933007224 %	0.000469039734115 %
TComPrediction::motionCompensation	17369352	5038632	7655156	388957	61685	5468	21	0	0	16980374	4976947	7649688	1.51717352213 %	2.23932936589 %	0.529022542365 %	6.98529827556e-05 %	0.000120902610529 %	0.0 %
TEncSearch::xPatternSearchFracDIF	17052708	5991492	7527772	349517	196164	82523	7	0	0	16703184	5795328	7445249	2.05483637104 %	2.04962754303 %	2.06140659728 %	2.28967892552e-05 %	4.10491987548e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	16446139	5893654	5900235	591487	181873	35020	127	0	18	15854525	5711781	5865197	2.86253257256 %	3.59650979479 %	1.83902866985 %	0.00051345558156 %	0.000772217722348 %	0.000152621412665 %
TComDataCU::setTrIdxSubParts	16178088	8089044	4718609	889747	310369	0	4	0	0	15288337	7778675	4718609	4.14036681001 %	5.49970429138 %	2.4233089388 %	1.37998887108e-05 %	2.47248006068e-05 %	0.0 %
TEncEntropy::encodeQtCbfZero	15875664	9260804	5291888	81763	326944	0	2	1	0	15793899	8933859	5291888	1.34317805405 %	0.51502097802 %	2.24662213699 %	9.85922473104e-06 %	1.25978982674e-05 %	6.87158087315e-06 %
TEncSearch::xMergeEstimation	15211906	6420292	6174838	378142	141084	11572	25	0	0	14833739	6279208	6163266	1.90886220308 %	2.48582919195 %	1.21202401246 %	8.99053031039e-05 %	0.000164344954538 %	0.0 %
isLeftAvailable	15055891	5610598	4451679	473546	57693	50	6	12	1	14582339	5552893	4451628	2.11515823925 %	3.14525390759 %	0.57385619577 %	7.56424592749e-05 %	3.98515106147e-05 %	0.000129195409747 %
TComTrQuant::invTransformNxN	13755551	6700709	5113207	782000	82960	132275	20	0	0	12973531	6617749	4980932	3.90010085075 %	5.68497765011 %	1.82187684422 %	7.82182905885e-05 %	0.000145395847829 %	0.0 %
TComDataCU::xGetDistScaleFactor	13255005	2740696	783056	94630	0	0	4	0	0	13160371	2740696	783056	0.563986950881 %	0.713919006443 %	0.0 %	2.38396682186e-05 %	3.01772802047e-05 %	0.0 %
TComCUMvField::setAllMvd	13253621	4138499	2492145	124425	74143	155799	21	1	0	13129175	4064355	2336346	1.78214784404 %	0.938800045663 %	3.46786827946 %	0.000110640247452 %	0.000158447265091 %	1.50814913303e-05 %
isAboveAvailable	13068893	4351764	4598841	595264	3549	59464	8	1	9	12473621	4348214	4539368	2.98951865297 %	4.55481577514 %	0.704008276535 %	8.17457328046e-05 %	6.1214059982e-05 %	0.000111724291263 %
TComDataCU::deriveRightBottomIdx	13044204	6429168	1827840	194622	256528	0	8	2	0	12849574	6172638	1827840	2.11795460277 %	1.49201898406 %	3.1067912251 %	4.69456855319e-05 %	6.13299209365e-05 %	2.42218488828e-05 %
isBelowLeftAvailable	12924979	4927026	4029697	466730	0	0	6	0	0	12458243	4927026	4029697	2.13296936408 %	3.6110696969 %	0.0 %	2.74201705151e-05 %	4.6421738867e-05 %	0.0 %
TEncSbac::codeTransformSkipFlags	12867160	7263243	2096034	386516	126576	120450	8	2	4	12480636	7136665	1975580	2.85039837919 %	3.00389518744 %	2.63937054112 %	6.29880533709e-05 %	6.21737819379e-05 %	6.41075159972e-05 %
TEncSearch::xEncSubdivCbfQT	12471467	5102046	3735332	823523	101093	6952	44	0	0	11647900	5000953	3728380	4.37174328313 %	6.60325685823 %	1.22259113506 %	0.00020648702452 %	0.000352805327553 %	0.0 %
isAboveRightAvailable	12274629	4351764	4146363	706882	0	0	10	0	0	11567737	4351764	4146363	3.40292833556 %	5.75888688774 %	0.0 %	4.81399771894e-05 %	8.14688574294e-05 %	0.0 %
TComDataCU::initSubCU	12273120	4679040	5209200	163686	108083	105554	32	73	158	12109402	4570884	5103488	1.70261662642 %	1.33369509953 %	2.16051592599 %	0.00118675027164 %	0.000260732397304 %	0.00233610834688 %
TComPrediction::xCheckIdenticalMotion	12260890	7257504	929718	191313	399753	0	4	0	0	12069573	6857751	929718	2.8905651534 %	1.56035165473 %	4.88264517562 %	1.9561708191e-05 %	3.26240591017e-05 %	0.0 %
TComYuv::copyToPicComponent	11523256	4753192	3006430	92018	136264	6087	15	228	2	11431223	4616700	3000341	1.21542541523 %	0.798541662183 %	1.83450946451 %	0.00127055722699 %	0.000130171541793 %	0.0029640619092 %
TEncSbac::loadIntraDirMode	11458755	5555760	3819585	23913	104780	0	7	15	0	11434835	5450965	3819585	0.617703668505 %	0.208687593024 %	1.1176122052 %	0.000105596114063 %	6.10886610282e-05 %	0.000159994112217 %
TEncSearch::xEncCoeffQT	11345609	5359584	3502636	691570	108070	29	20	0	0	10654019	5251514	3502607	3.9572237077 %	6.09548592764 %	1.21977337507 %	9.89715421681e-05 %	0.000176279651449 %	0.0 %
TEncEntropy::xEncodeTransform	11286026	4664771	2454728	56467	39707	26048	39	15	9	11229520	4625049	2428671	0.66405060437 %	0.500326687179 %	0.923590269484 %	0.000342288524777 %	0.000345560075796 %	0.000337102371951 %
TEncSearch::xGetIntraBitsQT	10617664	4799978	5220504	417309	180608	7518	18	0	0	10200337	4619370	5212986	2.93357261839 %	3.93032780092 %	1.87741467925 %	8.72171366556e-05 %	0.000169528815378 %	0.0 %
TComRdCost::setDistParam	10446704	5223352	3994328	168939	311802	108312	8	1	0	10277757	4911549	3886016	2.99553243061 %	1.61715120865 %	4.5576978155 %	4.57680240581e-05 %	7.6579177509e-05 %	1.08487168138e-05 %
TEncCu::xCheckRDCostMerge2Nx2N	10053029	3455418	5141963	332312	385223	39182	37	3	3	9720680	3070192	5102778	4.05737461 %	3.30559078264 %	4.93644518022 %	0.000230557934115 %	0.000368048276793 %	6.97886949526e-05 %
TComDataCU::deriveLeftRightTopIdx	9939420	5238780	1774468	110902	560609	27654	12	1	1	9828506	4678170	1746813	4.12421808768 %	1.11577939155 %	8.38788247614 %	8.25828713215e-05 %	0.000120731390765 %	2.85174572466e-05 %
TComYuv::copyPartToPartComponentMxN	9574552	3909800	2759475	43716	26466	1100	6	0	0	9530830	3883334	2758375	0.43882516109 %	0.456585331617 %	0.413328285308 %	3.69371084782e-05 %	6.2666117433e-05 %	0.0 %
TEncSbac::store	9314640	3104880	3881100	5124	0	67010	0	0	3	9309516	3104880	3814087	0.442523045136 %	0.055010177527 %	0.959206868614 %	1.84042079381e-05 %	0.0 %	4.29431518556e-05 %
TComDataCU::deriveLeftBottomIdx	9100432	4454228	1296168	101356	245534	0	7	2	0	8999069	4208692	1296168	2.33582935578 %	1.11374932531 %	4.26986245817 %	6.06026815475e-05 %	7.69194253635e-05 %	3.47802133975e-05 %
TEncSearch::xSetResidualQTData	8729622	3338867	1756877	21870	65667	14650	9	1	4	8707743	3273199	1742223	0.739126906297 %	0.250526311449 %	1.57615845694 %	0.000101263141967 %	0.00010309724751 %	9.81210987051e-05 %
xITrMxN	8722867	2350727	2661363	1194661	7447	153305	39	0	5	7528167	2343280	2508053	9.86834541965 %	13.6957378807 %	3.20728478539 %	0.000320350475069 %	0.000447100706683 %	9.97587832621e-05 %
TComBitCounter::resetBits	8604000	5736000	2868000	113443	0	0	2	0	0	8490555	5736000	2868000	0.659245699675 %	1.31849139935 %	0.0 %	1.16225011623e-05 %	2.32450023245e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	8546971	3036196	3122925	348613	116882	80890	30	0	9	8198328	2919314	3042026	3.71536503376 %	4.07879001812 %	3.21104261468 %	0.000265196219363 %	0.00035100154195 %	0.000146124747346 %
TEncSearch::xSetSearchRange	8295912	2765304	3533444	115780	4012	3385	4	0	0	8180128	2761292	3530059	0.843986773244 %	1.39562714744 %	0.117436036495 %	2.74072845822e-05 %	4.82165191723e-05 %	0.0 %
TEncGOP::xCalculateAddPSNR	8269382	3006085	5782	209	98123	86	90	611	0	8269083	2907351	5696	0.872403401432 %	0.00252739563851 %	3.26073495277 %	0.00621385096632 %	0.00108835218883 %	0.0202864203499 %
TEncSearch::xEncSubdivCbfQT	8003696	3286879	1840766	20078	3596	15350	0	0	2	7983618	3283283	1825414	0.297182138519 %	0.250859103094 %	0.369487357257 %	1.52307369065e-05 %	0.0 %	3.90042602403e-05 %
TEncSearch::xStoreIntraResultQT	7975928	3850448	2131498	269234	73916	0	21	1	0	7706673	3776531	2131498	2.45846896168 %	3.37558212662 %	1.23565140842 %	0.000157617127078 %	0.000263292246369 %	1.67169680234e-05 %
TEncSearch::xRecurIntraCodingQT	7919188	2885388	2325315	358257	123767	82387	96	0	62	7560835	2761621	2242866	4.29867239568 %	4.52391078479 %	3.95635675263 %	0.00120336109416 %	0.0012122454979 %	0.00118985864287 %
TEncSearch::xEncCoeffQT	7646746	3927388	1985510	37196	27228	0	0	0	0	7609550	3900160	1985510	0.475115718377 %	0.486429129462 %	0.460484858694 %	0.0 %	0.0 %	0.0 %
TComRdCost::setDistParam	7558617	3435735	2977637	51660	107475	0	5	1	0	7506952	3328259	2977637	1.13895738109 %	0.68345836282 %	1.67579550976 %	4.29430627236e-05 %	6.61496673267e-05 %	1.55924215842e-05 %
TComBitCounter::getNumberOfWrittenBits	7469499	7469499	0	2092	0	0	0	0	0	7467407	7469499	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xEncIntraHeader	7371093	2863385	1934963	810781	166458	2055	37	0	1	6560275	2696927	1932907	8.0471568086 %	10.9994677858 %	3.5118961776 %	0.000312257563844 %	0.000501960835388 %	2.08405059408e-05 %
TEncBinCABAC::getTEncBinCABAC	7118612	7118612	0	27341	0	0	2	0	0	7091269	7118612	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::xITransformSkip	7102709	2404419	1271302	202443	0	3929	18	0	0	6900248	2404419	1267373	1.91467588508 %	2.85022235882 %	0.106890593709 %	0.000167000203184 %	0.000253424432847 %	0.0 %
TComDataCU::hasEqualMotion	7087834	4209097	650472	161968	207053	0	6	206	0	6925860	4001838	650472	3.08871308685 %	2.28515509816 %	4.26072764889 %	0.00177444420348 %	8.46520954074e-05 %	0.00423905906059 %
TComPrediction::xWeightedAverage	6920710	2324350	1885650	129867	1001	0	4	0	0	6790839	2323349	1885650	1.17573811554 %	1.87649822056 %	0.0237767220903 %	3.59366114111e-05 %	5.77975381139e-05 %	0.0 %
TComTU::isNonTransformedResidualRotated	6674990	4672493	667499	422099	0	0	2	0	0	6252889	4672493	667499	3.51310555438 %	6.32358999789 %	0.0 %	1.66458842801e-05 %	2.99625917043e-05 %	0.0 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	6597465	4166820	694470	16085	12189	0	6	0	0	6581374	4154631	694470	0.246745828844 %	0.24380576479 %	0.250735915775 %	5.23617094527e-05 %	9.09440216811e-05 %	0.0 %
TComDataCU::CUIsFromSameSliceAndTile	6593690	4137944	597796	59603	264301	0	6	4	0	6534081	3873639	597796	2.85896113044 %	0.90393997898 %	5.58098628725 %	8.8265693861e-05 %	9.09960886848e-05 %	8.44640964242e-05 %
TComTU::TComTU	6520100	2608040	2673241	401836	77989	137379	25	32	17	6118239	2530019	2535845	5.22993029375 %	6.16303430929 %	4.07795002765 %	0.000627045258517 %	0.000383429701998 %	0.000927805204836 %
TEncEntropy::encodeIntraDirModeLuma	6492318	3709896	2318685	25210	44542	0	2	1	0	6467106	3665353	2318685	0.557084599117 %	0.3883050707 %	0.738847168181 %	2.39599408956e-05 %	3.08056382944e-05 %	1.65876513893e-05 %
TComDataCU::setTransformSkipSubParts	6328300	3290716	1771924	226024	27153	0	3	0	0	6102273	3263563	1771924	2.22261727303 %	3.57163851271 %	0.536340723417 %	2.63367202356e-05 %	4.7406096424e-05 %	0.0 %
TComLoopFilter::xEdgeFilterLuma	6258257	2433147	997077	225	25400	0	124	116	0	6257908	2407631	997077	0.264489345647 %	0.003595250243 %	0.740476423697 %	0.00247716850557 %	0.00198138235614 %	0.00338170335232 %
TComDataCU::copyPartFrom	6107400	2568240	2317680	163800	114248	40565	42	0	0	5943558	2453992	2277115	2.89824184141 %	2.68199233716 %	3.16855372171 %	0.000382050190479 %	0.000687690342863 %	0.0 %
TComDataCU::copyToPic	6051760	2729640	2232380	156000	157380	13220	40	38	4	5895720	2572222	2219156	2.96537610157 %	2.57776250215 %	3.43811592859 %	0.000744521862612 %	0.000660964744141 %	0.000846429478317 %
TComPattern::initPattern	5530608	2150792	2458048	98135	0	0	2	0	0	5432471	2150792	2458048	0.967853476836 %	1.77439804087 %	0.0 %	1.97249396614e-05 %	3.61623893793e-05 %	0.0 %
TEncCu::xCompressCU	5435410	2608124	1858926	581966	518469	50714	63	2	0	4853381	2089653	1808212	11.6248790705 %	10.706938391 %	12.7418094716 %	0.000656402550477 %	0.0011590661974 %	4.47722770061e-05 %
TVideoIOYuv::read	5357158	809624	762829	68	148	48606	64	0	15184	5357026	809476	699039	0.70454171237 %	0.00126932974536 %	3.10050602466 %	0.220041211549 %	0.00119466328975 %	0.965625045709 %
TVideoIOYuv::write	5351605	803550	762495	51	48922	46	46	29534	6	5351508	725094	762443	0.708607691918 %	0.000952985132498 %	3.12685778506 %	0.42768859367 %	0.000859555217547 %	1.88628040701 %
