BasketballPass__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
std::moneypunct<wchar_t,	109	30	32	8	0	1	8	0	0	93	30	31	5.26315789474 %	7.33944954128 %	1.61290322581 %	4.6783625731 %	7.33944954128 %	0.0 %
std::__timepunct<wchar_t>::_M_initialize_timepunct	109	8	52	10	0	0	10	0	0	89	8	52	5.91715976331 %	9.17431192661 %	0.0 %	5.91715976331 %	9.17431192661 %	0.0 %
TComRPSList::getReferencePictureSet	108	108	0	1	1	0	1	0	0	106	107	0	0 %	0 %	0 %	0 %	0 %	0 %
std::__basic_file<char>::close	108	36	38	7	1	0	3	0	0	98	35	38	4.3956043956 %	6.48148148148 %	1.35135135135 %	1.64835164835 %	2.77777777778 %	0.0 %
TComRefPicListModification::TComRefPicListModification	107	5	71	4	0	8	4	0	8	99	5	55	6.55737704918 %	3.73831775701 %	10.5263157895 %	6.55737704918 %	3.73831775701 %	10.5263157895 %
std::basic_string<char,	106	44	44	3	1	0	3	0	0	100	43	44	2.0618556701 %	2.83018867925 %	1.13636363636 %	1.54639175258 %	2.83018867925 %	0.0 %
TComSampleAdaptiveOffset::create	106	27	34	7	1	3	7	0	1	92	26	30	6.58682634731 %	6.60377358491 %	6.55737704918 %	4.79041916168 %	6.60377358491 %	1.6393442623 %
std::__basic_file<char>::is_open	105	63	0	1	2	0	1	0	0	103	61	0	0 %	0 %	0 %	0 %	0 %	0 %
init_tls	105	24	25	5	4	1	5	0	1	95	20	23	6.49350649351 %	4.7619047619 %	10.2040816327 %	3.8961038961 %	4.7619047619 %	2.04081632653 %
TComReferencePictureSet::setNumberOfPictures	104	78	26	2	0	0	1	0	0	101	78	26	0.961538461538 %	1.92307692308 %	0.0 %	0.480769230769 %	0.961538461538 %	0.0 %
std::vector<TComTile,	104	37	20	11	2	0	11	0	0	82	35	20	8.07453416149 %	10.5769230769 %	3.50877192982 %	6.83229813665 %	10.5769230769 %	0.0 %
TEncTop::xGetNewPicBuffer	100	33	36	7	12	5	7	0	0	86	21	31	14.201183432 %	7.0 %	24.6376811594 %	4.14201183432 %	7.0 %	0.0 %
read	98	49	5	5	0	0	2	0	0	91	49	5	3.28947368421 %	5.10204081633 %	0.0 %	1.31578947368 %	2.04081632653 %	0.0 %
_dl_debug_initialize	98	29	18	3	0	0	3	0	0	92	29	18	2.06896551724 %	3.0612244898 %	0.0 %	2.06896551724 %	3.0612244898 %	0.0 %
main	98	26	57	10	6	3	8	0	2	80	20	52	10.4972375691 %	10.2040816327 %	10.843373494 %	5.52486187845 %	8.16326530612 %	2.40963855422 %
df::program_options_lite::Option<unsigned	95	76	19	1	3	1	1	0	1	93	73	17	2.63157894737 %	1.05263157895 %	4.21052631579 %	1.05263157895 %	1.05263157895 %	1.05263157895 %
0x00002090	93	5	5	4	0	1	4	0	0	85	5	4	4.85436893204 %	4.30107526882 %	10.0 %	3.88349514563 %	4.30107526882 %	0.0 %
_GLOBAL__sub_I_TEncSearch.cpp	92	6	45	7	0	4	7	0	4	78	6	37	7.69230769231 %	7.60869565217 %	7.8431372549 %	7.69230769231 %	7.60869565217 %	7.8431372549 %
TComDataCU::isLosslessCoded	91	65	0	26	6	0	1	0	0	64	59	0	0 %	0 %	0 %	0 %	0 %	0 %
TAppEncTop::printChromaFormat	91	32	37	11	8	0	8	0	0	72	24	37	11.875 %	12.0879120879 %	11.5942028986 %	5.0 %	8.79120879121 %	0.0 %
0x0006c840	87	2	83	13	1	10	13	1	10	61	0	63	13.9534883721 %	14.9425287356 %	12.9411764706 %	13.9534883721 %	14.9425287356 %	12.9411764706 %
__cpu_indicator_init	85	20	19	6	2	0	6	1	0	73	17	19	6.45161290323 %	7.05882352941 %	5.12820512821 %	5.64516129032 %	7.05882352941 %	2.5641025641 %
df::program_options_lite::Option<std::string>::setDefault	84	30	30	1	1	0	1	0	0	82	29	30	1.38888888889 %	1.19047619048 %	1.66666666667 %	0.694444444444 %	1.19047619048 %	0.0 %
0x000021b0	84	22	24	2	0	0	2	0	0	80	22	24	1.53846153846 %	2.38095238095 %	0.0 %	1.53846153846 %	2.38095238095 %	0.0 %
_dl_discover_osversion	81	12	8	4	2	3	4	2	3	73	8	2	8.91089108911 %	4.93827160494 %	25.0 %	8.91089108911 %	4.93827160494 %	25.0 %
__cxa_guard_release	80	28	20	9	0	0	3	0	0	68	28	20	7.03125 %	11.25 %	0.0 %	2.34375 %	3.75 %	0.0 %
TEncSlice::xDetermineStartAndBoundingCtuTsAddr	78	33	36	5	1	0	5	0	0	68	32	36	4.08163265306 %	6.41025641026 %	1.44927536232 %	3.40136054422 %	6.41025641026 %	0.0 %
__fxstat64	78	24	12	2	0	0	2	0	0	74	24	12	1.75438596491 %	2.5641025641 %	0.0 %	1.75438596491 %	2.5641025641 %	0.0 %
TComReferencePictureSet::~TComReferencePictureSet	77	22	22	1	0	0	1	0	0	75	22	22	0.826446280992 %	1.2987012987 %	0.0 %	0.826446280992 %	1.2987012987 %	0.0 %
TAppEncCfg::xSetGlobal	76	18	18	6	0	4	5	0	4	65	18	10	8.92857142857 %	7.89473684211 %	11.1111111111 %	8.03571428571 %	6.57894736842 %	11.1111111111 %
__correctly_grouped_prefixmb	75	35	20	2	0	1	2	0	0	71	35	19	2.30769230769 %	2.66666666667 %	1.81818181818 %	1.53846153846 %	2.66666666667 %	0.0 %
_IO_setb	75	27	18	6	0	0	2	0	0	67	27	18	5.0 %	8.0 %	0.0 %	1.66666666667 %	2.66666666667 %	0.0 %
__init_cpu_features	75	10	21	10	0	1	10	0	1	55	10	19	10.3773584906 %	13.3333333333 %	3.22580645161 %	10.3773584906 %	13.3333333333 %	3.22580645161 %
TEncSlice::calculateBoundingCtuTsAddrForSlice	72	34	16	2	0	0	2	0	0	68	34	16	1.6393442623 %	2.77777777778 %	0.0 %	1.6393442623 %	2.77777777778 %	0.0 %
mprotect	70	35	7	1	0	0	1	0	0	68	35	7	0.892857142857 %	1.42857142857 %	0.0 %	0.892857142857 %	1.42857142857 %	0.0 %
open	70	35	6	5	0	0	3	0	0	62	35	6	4.5045045045 %	7.14285714286 %	0.0 %	2.7027027027 %	4.28571428571 %	0.0 %
	70	24	25	6	7	1	6	0	0	58	17	24	11.7647058824 %	8.57142857143 %	16.3265306122 %	5.04201680672 %	8.57142857143 %	0.0 %
TEncSearch::xGetMvpIdxBits	70	12	6	2	0	0	2	0	0	66	12	6	2.27272727273 %	2.85714285714 %	0.0 %	2.27272727273 %	2.85714285714 %	0.0 %
TComSlice::setRefPicList	70	8	42	5	0	7	5	0	0	60	8	35	10.0 %	7.14285714286 %	14.0 %	4.16666666667 %	7.14285714286 %	0.0 %
TComRdCost::init	70	6	43	5	0	6	5	0	6	60	6	31	9.24369747899 %	7.14285714286 %	12.2448979592 %	9.24369747899 %	7.14285714286 %	12.2448979592 %
TComSlice::applyReferencePictureSet	69	34	13	8	0	0	8	0	0	53	34	13	6.89655172414 %	11.5942028986 %	0.0 %	6.89655172414 %	11.5942028986 %	0.0 %
_IO_file_doallocate	69	14	21	4	2	0	4	0	0	61	12	21	5.76923076923 %	5.79710144928 %	5.71428571429 %	3.84615384615 %	5.79710144928 %	0.0 %
0x0006c740	69	8	32	4	2	4	4	0	0	61	6	28	9.17431192661 %	5.79710144928 %	15.0 %	3.66972477064 %	5.79710144928 %	0.0 %
TComPPS::TComPPS	69	7	56	6	0	6	6	0	6	57	7	44	9.09090909091 %	8.69565217391 %	9.52380952381 %	9.09090909091 %	8.69565217391 %	9.52380952381 %
__get_cpu_features	68	24	20	1	0	0	1	0	0	66	24	20	0.892857142857 %	1.47058823529 %	0.0 %	0.892857142857 %	1.47058823529 %	0.0 %
0x001366af	66	66	0	0	0	0	0	0	0	66	66	0	0 %	0 %	0 %	0 %	0 %	0 %
strtod	66	30	36	1	3	0	1	0	0	64	27	36	3.0303030303 %	1.51515151515 %	4.54545454545 %	0.757575757576 %	1.51515151515 %	0.0 %
TEncSlice::create	66	21	31	4	3	0	4	0	0	58	18	31	5.93220338983 %	6.06060606061 %	5.76923076923 %	3.38983050847 %	6.06060606061 %	0.0 %
_dl_find_dso_for_object	65	25	8	3	4	0	3	0	0	59	21	8	7.14285714286 %	4.61538461538 %	12.1212121212 %	3.0612244898 %	4.61538461538 %	0.0 %
uselocale	62	26	16	3	6	0	3	0	0	56	20	16	8.65384615385 %	4.83870967742 %	14.2857142857 %	2.88461538462 %	4.83870967742 %	0.0 %
df::program_options_lite::OptionFunc::~OptionFunc	61	16	16	4	2	0	4	0	0	53	14	16	6.45161290323 %	6.55737704918 %	6.25 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<ExtendedProfileName>::~Option	61	16	16	4	2	0	4	0	0	53	14	16	6.45161290323 %	6.55737704918 %	6.25 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<Level::Name>::~Option	61	16	16	4	1	0	4	0	0	53	15	16	5.37634408602 %	6.55737704918 %	3.125 %	4.30107526882 %	6.55737704918 %	0.0 %
df::program_options_lite::Option<ScalingListMode>::~Option	61	16	16	3	2	0	3	0	0	55	14	16	5.37634408602 %	4.91803278689 %	6.25 %	3.22580645161 %	4.91803278689 %	0.0 %
df::program_options_lite::Option<Level::Tier>::~Option	61	16	16	2	2	0	2	0	0	57	14	16	4.30107526882 %	3.27868852459 %	6.25 %	2.15053763441 %	3.27868852459 %	0.0 %
df::program_options_lite::Option<CostMode>::~Option	61	16	16	2	2	0	2	0	0	57	14	16	4.30107526882 %	3.27868852459 %	6.25 %	2.15053763441 %	3.27868852459 %	0.0 %
TAppEncTop::xGetBuffer	60	22	24	4	3	1	4	0	0	52	19	23	7.54716981132 %	6.66666666667 %	8.69565217391 %	3.77358490566 %	6.66666666667 %	0.0 %
__mpn_rshift	60	22	12	2	0	0	1	0	0	57	22	12	2.12765957447 %	3.33333333333 %	0.0 %	1.06382978723 %	1.66666666667 %	0.0 %
TEncTop::xInitPPSforTiles	60	18	16	5	0	0	5	0	0	50	18	16	5.31914893617 %	8.33333333333 %	0.0 %	5.31914893617 %	8.33333333333 %	0.0 %
_IO_file_init@@GLIBC_2.1	60	15	35	2	0	0	1	0	0	57	15	35	1.81818181818 %	3.33333333333 %	0.0 %	0.909090909091 %	1.66666666667 %	0.0 %
TEncTop::encode	59	17	26	6	8	2	6	0	0	47	9	24	15.6862745098 %	10.1694915254 %	23.2558139535 %	5.88235294118 %	10.1694915254 %	0.0 %
_IO_doallocbuf	58	20	15	4	1	1	3	0	0	51	19	14	6.45161290323 %	6.89655172414 %	5.71428571429 %	3.22580645161 %	5.1724137931 %	0.0 %
std::basic_filebuf<char,	58	18	24	7	1	0	3	0	0	48	17	24	8.0 %	12.0689655172 %	2.38095238095 %	3.0 %	5.1724137931 %	0.0 %
TEncSlice::init	58	13	26	5	0	4	5	0	1	48	13	21	9.27835051546 %	8.62068965517 %	10.2564102564 %	6.18556701031 %	8.62068965517 %	2.5641025641 %
df::program_options_lite::Option<std::string>::parse	56	24	20	6	1	0	1	0	0	49	23	20	7.0 %	10.7142857143 %	2.27272727273 %	1.0 %	1.78571428571 %	0.0 %
fputc	56	19	15	4	3	0	4	2	0	48	14	15	7.77777777778 %	7.14285714286 %	8.82352941176 %	6.66666666667 %	7.14285714286 %	5.88235294118 %
_dl_initial_error_catch_tsd	56	14	14	0	0	0	0	0	0	56	14	14	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
std::locale::facet::_S_get_c_name	56	7	7	1	0	0	1	0	0	54	7	7	1.42857142857 %	1.78571428571 %	0.0 %	1.42857142857 %	1.78571428571 %	0.0 %
std::locale::locale	55	25	15	8	0	0	2	0	0	45	25	15	8.42105263158 %	14.5454545455 %	0.0 %	2.10526315789 %	3.63636363636 %	0.0 %
fopen64	55	20	30	3	0	1	1	0	0	51	20	29	3.80952380952 %	5.45454545455 %	2.0 %	0.952380952381 %	1.81818181818 %	0.0 %
operator	55	20	20	4	3	0	1	0	0	50	17	20	7.36842105263 %	7.27272727273 %	7.5 %	1.05263157895 %	1.81818181818 %	0.0 %
std::basic_filebuf<char,	54	26	14	8	0	0	4	0	0	42	26	14	8.51063829787 %	14.8148148148 %	0.0 %	4.25531914894 %	7.40740740741 %	0.0 %
__mpn_mul_1	54	20	10	2	0	0	1	0	0	51	20	10	2.38095238095 %	3.7037037037 %	0.0 %	1.19047619048 %	1.85185185185 %	0.0 %
TVideoIOYuv::ColourSpaceConvert	54	13	14	2	3	0	2	0	0	50	10	14	6.17283950617 %	3.7037037037 %	11.1111111111 %	2.46913580247 %	3.7037037037 %	0.0 %
_init	53	16	20	4	4	5	4	0	3	45	12	12	14.606741573 %	7.54716981132 %	25.0 %	7.86516853933 %	7.54716981132 %	8.33333333333 %
TAppEncTop::xCreateLib	53	14	27	3	4	1	3	0	0	47	10	26	8.51063829787 %	5.66037735849 %	12.1951219512 %	3.1914893617 %	5.66037735849 %	0.0 %
_dl_add_to_slotinfo	52	22	14	3	5	2	3	0	0	46	17	12	11.3636363636 %	5.76923076923 %	19.4444444444 %	3.40909090909 %	5.76923076923 %	0.0 %
std::_Rb_tree<std::string,	52	20	14	3	0	0	3	0	0	46	20	14	3.48837209302 %	5.76923076923 %	0.0 %	3.48837209302 %	5.76923076923 %	0.0 %
0x0006cce0	51	25	13	3	14	0	3	3	0	45	8	13	19.1011235955 %	5.88235294118 %	36.8421052632 %	6.74157303371 %	5.88235294118 %	7.89473684211 %
0x0006cda0	51	25	13	2	11	0	2	4	0	47	10	13	14.606741573 %	3.92156862745 %	28.9473684211 %	6.74157303371 %	3.92156862745 %	10.5263157895 %
_dl_sysdep_read_whole_file	51	6	22	3	0	0	3	0	0	45	6	22	3.79746835443 %	5.88235294118 %	0.0 %	3.79746835443 %	5.88235294118 %	0.0 %
__open_nocancel	50	30	10	0	0	0	0	0	0	50	30	10	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %	0.0 %
_IO_default_finish	50	20	10	3	0	0	2	0	0	45	20	10	3.75 %	6.0 %	0.0 %	2.5 %	4.0 %	0.0 %
0x00096220	50	10	5	6	5	0	3	3	0	41	2	5	16.9230769231 %	12.0 %	33.3333333333 %	9.23076923077 %	6.0 %	20.0 %
TEncGOP::xGetBuffer	49	26	8	3	5	1	3	0	0	43	21	7	10.843373494 %	6.12244897959 %	17.6470588235 %	3.61445783133 %	6.12244897959 %	0.0 %
strtod_l	48	24	30	2	0	0	1	0	0	45	24	30	1.96078431373 %	4.16666666667 %	0.0 %	0.980392156863 %	2.08333333333 %	0.0 %
close	48	12	0	1	0	0	1	0	0	46	12	0	0 %	0 %	0 %	0 %	0 %	0 %
0x00019b14	46	46	0	0	0	0	0	0	0	46	46	0	0 %	0 %	0 %	0 %	0 %	0 %
TComSlice::checkLeadingPictureRestrictions	46	16	9	5	0	0	5	0	0	36	16	9	7.04225352113 %	10.8695652174 %	0.0 %	7.04225352113 %	10.8695652174 %	0.0 %
0x0006c5f0	46	12	24	6	3	1	6	0	0	34	9	23	12.1951219512 %	13.0434782609 %	11.1111111111 %	7.31707317073 %	13.0434782609 %	0.0 %
clock	42	8	8	4	0	0	4	0	0	34	8	8	6.89655172414 %	9.52380952381 %	0.0 %	6.89655172414 %	9.52380952381 %	0.0 %
TEncCfg::xCheckGSParameters	41	12	5	4	2	0	4	0	0	33	10	5	10.3448275862 %	9.75609756098 %	11.7647058824 %	6.89655172414 %	9.75609756098 %	0.0 %
df::program_options_lite::Option<double>::setDefault	40	32	8	1	4	2	1	0	0	38	28	6	8.75 %	2.5 %	15.0 %	1.25 %	2.5 %	0.0 %
std::future_category	40	12	16	5	3	0	5	1	0	30	8	16	11.7647058824 %	12.5 %	10.7142857143 %	8.82352941176 %	12.5 %	3.57142857143 %
getListOfColourSpaceConverts	40	12	14	4	0	0	2	0	0	34	12	14	6.06060606061 %	10.0 %	0.0 %	3.0303030303 %	5.0 %	0.0 %
clock_gettime	40	12	10	4	2	0	2	0	0	34	10	10	9.67741935484 %	10.0 %	9.09090909091 %	3.22580645161 %	5.0 %	0.0 %
TComOutputBitstream::TComOutputBitstream	40	10	20	3	0	1	2	0	0	35	10	19	5.71428571429 %	7.5 %	3.33333333333 %	2.85714285714 %	5.0 %	0.0 %
__mpn_mul	39	16	12	3	0	0	3	0	0	33	16	12	4.4776119403 %	7.69230769231 %	0.0 %	4.4776119403 %	7.69230769231 %	0.0 %
TComScalingList::TComScalingList	39	9	15	2	0	2	2	0	1	35	9	12	6.34920634921 %	5.12820512821 %	8.33333333333 %	4.7619047619 %	5.12820512821 %	4.16666666667 %
do_preload	38	11	13	3	0	0	3	0	0	32	11	13	4.83870967742 %	7.89473684211 %	0.0 %	4.83870967742 %	7.89473684211 %	0.0 %
malloc_hook_ini	38	11	8	3	3	1	3	1	1	32	7	6	12.2807017544 %	7.89473684211 %	21.0526315789 %	8.77192982456 %	7.89473684211 %	10.5263157895 %
newlocale	37	13	7	5	0	0	5	0	0	27	13	7	8.77192982456 %	13.5135135135 %	0.0 %	8.77192982456 %	13.5135135135 %	0.0 %
isspace	36	20	4	1	3	0	1	0	0	34	17	4	6.66666666667 %	2.77777777778 %	12.5 %	1.66666666667 %	2.77777777778 %	0.0 %
_dl_next_tls_modid	36	14	12	2	0	1	2	0	1	32	14	10	4.83870967742 %	5.55555555556 %	3.84615384615 %	4.83870967742 %	5.55555555556 %	3.84615384615 %
TComLoopFilter::create	36	12	18	2	0	0	2	0	0	32	12	18	3.0303030303 %	5.55555555556 %	0.0 %	3.0303030303 %	5.55555555556 %	0.0 %
TComPic::TComPic	36	2	30	5	0	3	5	0	0	26	2	27	11.7647058824 %	13.8888888889 %	9.375 %	7.35294117647 %	13.8888888889 %	0.0 %
0x0006cbe0	35	17	9	2	10	0	2	2	0	31	5	9	19.6721311475 %	5.71428571429 %	38.4615384615 %	6.55737704918 %	5.71428571429 %	7.69230769231 %
0x0006cc60	35	17	9	2	9	0	2	2	0	31	6	9	18.0327868852 %	5.71428571429 %	34.6153846154 %	6.55737704918 %	5.71428571429 %	7.69230769231 %
TComSlice::decodingRefreshMarking	34	17	5	3	6	1	3	0	0	28	11	4	17.8571428571 %	8.82352941176 %	31.8181818182 %	5.35714285714 %	8.82352941176 %	0.0 %
read_int	34	14	6	3	0	0	3	0	0	28	14	6	5.55555555556 %	8.82352941176 %	0.0 %	5.55555555556 %	8.82352941176 %	0.0 %
std::__timepunct<char>::__timepunct	34	12	15	3	1	1	3	0	1	28	11	13	8.19672131148 %	8.82352941176 %	7.40740740741 %	6.55737704918 %	8.82352941176 %	3.7037037037 %
std::__timepunct<wchar_t>::__timepunct	34	12	15	3	1	1	3	0	1	28	11	13	8.19672131148 %	8.82352941176 %	7.40740740741 %	6.55737704918 %	8.82352941176 %	3.7037037037 %
0x0006c6c0	34	6	18	3	2	3	3	0	0	28	4	15	13.7931034483 %	8.82352941176 %	20.8333333333 %	5.1724137931 %	8.82352941176 %	0.0 %
TComLoopFilter::destroy	33	9	4	2	1	0	2	0	0	29	8	4	6.52173913043 %	6.06060606061 %	7.69230769231 %	4.34782608696 %	6.06060606061 %	0.0 %
TEncCu::compressCtu	32	12	18	2	6	1	2	2	0	28	4	17	14.5161290323 %	6.25 %	23.3333333333 %	6.45161290323 %	6.25 %	6.66666666667 %
_IO_unsave_markers	32	12	6	4	0	0	2	0	0	26	12	6	8.0 %	12.5 %	0.0 %	4.0 %	6.25 %	0.0 %
__mpn_extract_double	32	10	9	3	0	0	3	0	0	26	10	9	5.88235294118 %	9.375 %	0.0 %	5.88235294118 %	9.375 %	0.0 %
_dl_receive_error	31	11	15	2	0	0	2	0	0	27	11	15	3.50877192982 %	6.45161290323 %	0.0 %	3.50877192982 %	6.45161290323 %	0.0 %
std::ctype<wchar_t>::ctype	31	11	13	3	0	1	3	0	1	25	11	11	7.27272727273 %	9.67741935484 %	4.16666666667 %	7.27272727273 %	9.67741935484 %	4.16666666667 %
__fopen_maybe_mmap	30	15	5	3	0	0	1	0	0	26	15	5	6.0 %	10.0 %	0.0 %	2.0 %	3.33333333333 %	0.0 %
std::__basic_file<char>::__basic_file	30	10	10	3	0	1	1	0	0	26	10	9	8.0 %	10.0 %	5.0 %	2.0 %	3.33333333333 %	0.0 %
TComSlice::setRefPOCList	30	7	7	3	0	0	3	0	0	24	7	7	6.81818181818 %	10.0 %	0.0 %	6.81818181818 %	10.0 %	0.0 %
TEncSlice::TEncSlice	29	5	16	3	0	2	3	0	2	23	5	12	10.0 %	10.3448275862 %	9.52380952381 %	10.0 %	10.3448275862 %	9.52380952381 %
_GLOBAL__sub_I_encmain.cpp	28	10	13	5	4	0	4	0	0	19	6	13	17.6470588235 %	17.8571428571 %	17.3913043478 %	7.8431372549 %	14.2857142857 %	0.0 %
__init_misc	28	9	9	2	1	1	2	0	0	24	8	8	8.69565217391 %	7.14285714286 %	11.1111111111 %	4.34782608696 %	7.14285714286 %	0.0 %
TComTrQuant::init	27	12	10	3	0	2	3	0	1	21	12	7	10.2040816327 %	11.1111111111 %	9.09090909091 %	8.16326530612 %	11.1111111111 %	4.54545454545 %
0x001366b7	26	26	0	0	0	0	0	0	0	26	26	0	0 %	0 %	0 %	0 %	0 %	0 %
std::__cxx11::messages<char>::messages	26	9	10	2	1	1	2	0	1	22	8	8	8.88888888889 %	7.69230769231 %	10.5263157895 %	6.66666666667 %	7.69230769231 %	5.26315789474 %
std::__cxx11::messages<wchar_t>::messages	26	9	10	2	1	0	2	0	0	22	8	10	6.66666666667 %	7.69230769231 %	5.26315789474 %	4.44444444444 %	7.69230769231 %	0.0 %
std::messages<char>::messages	26	9	10	2	1	0	2	0	0	22	8	10	6.66666666667 %	7.69230769231 %	5.26315789474 %	4.44444444444 %	7.69230769231 %	0.0 %
std::messages<wchar_t>::messages	26	9	10	2	0	0	2	0	0	22	9	10	4.44444444444 %	7.69230769231 %	0.0 %	4.44444444444 %	7.69230769231 %	0.0 %
TComVPS::~TComVPS	26	9	6	3	1	0	3	0	0	20	8	6	9.75609756098 %	11.5384615385 %	6.66666666667 %	7.31707317073 %	11.5384615385 %	0.0 %
TComSlice::initSlice	26	5	18	3	1	6	3	0	1	20	4	11	20.4081632653 %	11.5384615385 %	30.4347826087 %	8.16326530612 %	11.5384615385 %	4.34782608696 %
0x000025f0	26	4	4	3	1	0	3	0	0	20	3	4	11.7647058824 %	11.5384615385 %	12.5 %	8.82352941176 %	11.5384615385 %	0.0 %
0x0006cf50	26	4	4	3	1	0	3	0	0	20	3	4	11.7647058824 %	11.5384615385 %	12.5 %	8.82352941176 %	11.5384615385 %	0.0 %
0x000046e0	26	4	4	3	0	0	3	0	0	20	4	4	8.82352941176 %	11.5384615385 %	0.0 %	8.82352941176 %	11.5384615385 %	0.0 %
TVideoIOYuv::skipFrames	25	12	6	3	0	1	3	0	0	19	12	5	9.3023255814 %	12.0 %	5.55555555556 %	6.97674418605 %	12.0 %	0.0 %
0x000004d0	25	4	4	3	0	0	3	0	0	19	4	4	9.09090909091 %	12.0 %	0.0 %	9.09090909091 %	12.0 %	0.0 %
TEncGOP::init	25	3	13	3	0	4	3	0	0	19	3	9	17.0731707317 %	12.0 %	25.0 %	7.31707317073 %	12.0 %	0.0 %
TComPicSym::TComPicSym	25	2	23	3	0	2	3	0	0	19	2	21	10.0 %	12.0 %	8.0 %	6.0 %	12.0 %	0.0 %
strtoul	24	12	14	2	1	0	1	0	0	21	11	14	6.0 %	8.33333333333 %	3.84615384615 %	2.0 %	4.16666666667 %	0.0 %
TComTrQuant::TComTrQuant	24	8	13	3	4	1	3	0	1	18	4	11	17.7777777778 %	12.5 %	23.8095238095 %	8.88888888889 %	12.5 %	4.7619047619 %
0x0006cb80	24	5	11	2	1	0	2	0	0	20	4	11	7.5 %	8.33333333333 %	6.25 %	5.0 %	8.33333333333 %	0.0 %
0x00000a70	24	4	8	3	0	1	2	0	1	19	4	6	11.1111111111 %	12.5 %	8.33333333333 %	8.33333333333 %	8.33333333333 %	8.33333333333 %
std::codecvt<wchar_t,	23	8	8	2	1	1	2	0	1	19	7	6	10.2564102564 %	8.69565217391 %	12.5 %	7.69230769231 %	8.69565217391 %	6.25 %
std::codecvt<char,	23	8	8	1	1	1	1	0	1	21	7	6	7.69230769231 %	4.34782608696 %	12.5 %	5.12820512821 %	4.34782608696 %	6.25 %
TEncEntropy::setEntropyCoder	22	12	8	2	3	2	2	1	0	18	8	6	16.6666666667 %	9.09090909091 %	25.0 %	7.14285714286 %	9.09090909091 %	5.0 %
std::locale::facet::_S_create_c_locale	22	8	9	2	1	0	2	0	0	18	7	9	7.69230769231 %	9.09090909091 %	5.88235294118 %	5.12820512821 %	9.09090909091 %	0.0 %
std::__basic_file<char>::~__basic_file	22	8	8	0	1	0	0	0	0	22	7	8	2.63157894737 %	0.0 %	6.25 %	0.0 %	0.0 %	0.0 %
0x00084e80	22	6	10	3	1	0	3	0	0	16	5	10	10.5263157895 %	13.6363636364 %	6.25 %	7.89473684211 %	13.6363636364 %	0.0 %
TEncGOP::xInitGOP	22	6	3	2	0	1	2	0	0	18	6	2	9.67741935484 %	9.09090909091 %	11.1111111111 %	6.45161290323 %	9.09090909091 %	0.0 %
__ctype_init	21	11	5	2	3	0	2	0	0	17	8	5	13.5135135135 %	9.52380952381 %	18.75 %	5.40540540541 %	9.52380952381 %	0.0 %
TEncGOP::getNalUnitType	20	10	4	1	0	0	1	0	0	18	10	4	2.94117647059 %	5.0 %	0.0 %	2.94117647059 %	5.0 %	0.0 %
_GLOBAL__sub_I_TAppEncCfg.cpp	20	6	9	3	1	0	2	0	0	15	5	9	11.4285714286 %	15.0 %	6.66666666667 %	5.71428571429 %	10.0 %	0.0 %
_GLOBAL__sub_I_TComPicYuv.cpp	20	6	9	2	1	0	2	0	0	16	5	9	8.57142857143 %	10.0 %	6.66666666667 %	5.71428571429 %	10.0 %	0.0 %
_GLOBAL__sub_I_TComSampleAdaptiveOffset.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_NALwrite.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComPic.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComYuv.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComSlice.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TAppEncTop.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComBitStream.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
_GLOBAL__sub_I_TComPattern.cpp	20	6	9	1	0	0	1	0	0	18	6	9	2.85714285714 %	5.0 %	0.0 %	2.85714285714 %	5.0 %	0.0 %
