BQMall__QP_32_nF_5_MSizeL1_16384_AssL1_4_MSizeLL_8388608_AssLL_2_Word_32	Instruction Read	Data Read	Data Write	 L1 Instruction Misses (Read)	L1 Data Misses (Read)	L1 Data Misses (Write)	LL Instruction Misses (Read)	LL Data Misses (Read)	LL Data Misses (Write)	Intruction Hits (Read)	Data Hits (Read)	Data Hits(Write)	L1 Miss Rate	L1 Instruction Miss Rate	L1 Data Miss Rate	LL Miss Rate	LL Instruction Miss Rate	LL Data Miss Rate
TComDataCU::getPartIndexAndSize	37510229	16841225	5899525	122933	936223	51080	14	1	3	37387282	15905001	5848442	1.84268541097 %	0.3277319368 %	4.34155865572 %	2.98750332339e-05 %	3.73231525726e-05 %	1.75895693854e-05 %
TComDataCU::xGetColMVP	36133223	16156016	5370652	340669	3578821	0	12	3102	0	35792542	12574093	5370652	6.79760216682 %	0.942813764496 %	16.625057812 %	0.00540063455895 %	3.32104335116e-05 %	0.0144100331737 %
TEncSearch::xCheckBestMVP	36037851	13963800	7630224	279011	690561	0	18	0	0	35758822	13273239	7630224	1.6823537322 %	0.774216531391 %	3.19792642631 %	3.12327162703e-05 %	4.99474843825e-05 %	0.0 %
QpParam::QpParam	35161566	8956577	6109386	1047490	593658	0	6	1	0	34114070	8362918	6109386	3.26742731063 %	2.97907664295 %	3.94039199486 %	1.39365804756e-05 %	1.70640863948e-05 %	6.63747813532e-06 %
TEncBinCABAC::resetBits	34521792	8630448	20137712	91470	32785	140	8	0	0	34430314	8597663	20137572	0.196547786922 %	0.264963070283 %	0.114449446889 %	1.26402371106e-05 %	2.31737680361e-05 %	0.0 %
TEncEntropy::encodeCoeffNxN	33810265	18701274	9510599	535175	56816	692689	43	2	7	33275047	18644456	8817903	2.0713249195 %	1.58287727115 %	2.65670060262 %	8.38410310847e-05 %	0.000127180310477 %	3.19014621964e-05 %
TEncSearch::encodeResAndCalcRdInterCU	33109941	11916577	12255398	1484092	976787	325113	57	12	0	31625792	10939778	11930285	4.86365016142 %	4.48231544719 %	5.38598935337 %	0.000120456864606 %	0.000172153734735 %	4.96442677936e-05 %
TComRdCost::xGetSSE64	31789468	14041873	13815767	26245	442719	8630	86	0	0	31763137	13599154	13807137	0.800699339857 %	0.0825587895966 %	1.62019826518 %	0.000144181340695 %	0.000270529849697 %	0.0 %
partialButterflyInverse4	31531500	16306290	4684680	316696	11227	273017	22	2	6	31214782	16295061	4411657	1.14415791946 %	1.00437974724 %	1.35412513095 %	5.71184104632e-05 %	6.97714983429e-05 %	3.81116260945e-05 %
fastInverseDst	30627000	15177380	3947480	228526	34030	189000	25	2	0	30398449	15143348	3758480	0.907616318264 %	0.746158618213 %	1.16617847137 %	5.42693278201e-05 %	8.16273222973e-05 %	1.04575928922e-05 %
TComDataCU::getInterMergeCandidates	30397320	10515529	10316036	2050247	461168	172690	85	88	5	28346988	10054273	10143341	5.2394366967 %	6.74482816248 %	3.04277667088 %	0.000347460226784 %	0.000279629914742 %	0.000446437893648 %
TEncEntropy::estimateBit	29639904	13584956	9879968	76868	426465	600	14	1	0	29563022	13158490	9879368	0.948940085071 %	0.25933957141 %	1.82001441812 %	2.82460193638e-05 %	4.72336212695e-05 %	4.26168011454e-06 %
TEncSbac::load	29325588	9775196	12218995	63525	3510	421	4	0	1	29262059	9771686	12218573	0.131442499002 %	0.216619697446 %	0.0178729010765 %	9.74283229084e-06 %	1.36399652072e-05 %	4.54665506906e-06 %
TComYuv::copyToPartComponent	27636505	9882478	6952168	144338	106248	4580	18	10	0	27492149	9776220	6947588	0.573778717803 %	0.5222729864 %	0.658332821492 %	6.29621661917e-05 %	6.51312457925e-05 %	5.94013084683e-05 %
TEncSbac::xWriteCoefRemainExGolomb	26832613	11001398	7042952	178851	1	0	16	0	0	26653746	11001397	7042952	0.398538555294 %	0.666543359009 %	5.54190092744e-06 %	3.56530365034e-05 %	5.96289299145e-05 %	0.0 %
TComTU::GetEquivalentLog2TrSize	26678421	12126555	2425311	369640	8485	0	2	0	0	26308779	12118070	2425311	0.917104942782 %	1.38553927161 %	0.0583086732657 %	4.85080300314e-06 %	7.49669555031e-06 %	0.0 %
TEncSearch::xEncodeResidualQT	26434716	11999960	8879772	533749	224610	193654	14	0	3	25900953	11775350	8686115	2.01209786913 %	2.01912137055 %	2.00320578827 %	3.59298284532e-05 %	5.29606597627e-05 %	1.43680005088e-05 %
TEncSearch::xLoadIntraResultQT	26195848	9660586	5170684	622063	120657	3180	61	0	0	25573724	9539929	5167504	1.81806579736 %	2.37466258012 %	0.834972325364 %	0.000148682147257 %	0.00023286132978 %	0.0 %
TComDataCU::getCtxQtCbf	25328415	13166808	0	414492	34834	0	2	0	0	24913921	13131974	0	0 %	0 %	0 %	0 %	0 %	0 %
TComDataCU::getPUAboveRightAdi	25293471	12535306	5324545	360945	409558	1676	20	0	3	24932506	12125748	5322866	1.78938483577 %	1.42702834261 %	2.30256120278 %	5.32983300799e-05 %	7.90717889213e-05 %	1.67974525655e-05 %
TComTrQuant::getSigCoeffGroupCtxInc	25209048	8446358	1893522	50267	2059	0	9	0	0	25158772	8444299	1893522	0.14719431202 %	0.199400627902 %	0.0199131904819 %	2.53172191296e-05 %	3.57014671875e-05 %	0.0 %
TEncSearch::xGetInterPredictionError	24581760	7681800	10974000	250388	128828	48802	16	0	0	24331356	7552972	10925198	0.989921725463 %	1.01859264756 %	0.952143569292 %	3.70048633642e-05 %	6.5088911453e-05 %	0.0 %
TEncSearch::xExtDIFUpSamplingH	24445932	7841148	13991068	506935	1009492	119896	12	26	0	23938985	6831630	13871172	3.53584374206 %	2.073698806 %	5.17303419864 %	8.21121882405e-05 %	4.90879218677e-05 %	0.000119090063968 %
TComRdCost::xGetSAD	24335872	6735872	168960	2120	86654	1471	6	0	0	24333746	6649218	167489	0.288869930716 %	0.00871141991542 %	1.276280147 %	1.92057131619e-05 %	2.46549620248e-05 %	0.0 %
TComYuv::copyPartToPartYuv	24200256	5293806	6806322	132606	44247	0	3	0	0	24067647	5249559	6806322	0.487193193328 %	0.54795288116 %	0.365673817665 %	8.26437538512e-06 %	1.23965630777e-05 %	0.0 %
TComPrediction::xPredInterBi	24167183	9253474	7471373	281985	87019	69791	9	0	0	23885189	9166455	7401582	1.07305751267 %	1.16680955327 %	0.937587052366 %	2.20091788057e-05 %	3.7240583646e-05 %	0.0 %
TComPrediction::filteringIntraReferenceSamples	23934188	5921112	1586274	489200	113799	17033	8	2	5	23444980	5807311	1569236	1.97201323318 %	2.0439381524 %	1.74271044542 %	4.77075352525e-05 %	3.34249902274e-05 %	9.32415090952e-05 %
TComCUMvField::setAllMvField	23124186	9374670	11874582	191457	16328	0	3	0	0	22932726	9358342	11874582	0.46826437023 %	0.827951306048 %	0.0768403518392 %	6.76080136049e-06 %	1.29734296377e-05 %	0.0 %
TEncSearch::xUpdateCandList	22810870	5963363	3084472	33411	14396	1484	6	0	0	22777453	5948967	3082988	0.154717525398 %	0.146469643639 %	0.175511600289 %	1.88331572172e-05 %	2.63032492842e-05 %	0.0 %
TComDataCU::getPUBelowLeftAdi	22761048	11668607	5138614	301397	407838	604	16	0	0	22459635	11260769	5138010	1.79396020584 %	1.32417892181 %	2.43015784703 %	4.04364416346e-05 %	7.02955329649e-05 %	0.0 %
TEncEntropy::encodeQtCbf	21166362	12095064	7559415	191647	1406	46193	2	0	1	20974713	12093658	7513221	0.586087876044 %	0.905431930154 %	0.242178894694 %	7.34918714683e-06 %	9.44895490307e-06 %	5.08789879396e-06 %
TEncBinCABACCounter::encodeBinsEP	20888252	7595728	5696796	178466	0	0	1	0	0	20709785	7595728	5696796	0.522123897948 %	0.854384560278 %	0.0 %	2.92562111521e-06 %	4.78738000671e-06 %	0.0 %
TEncSbac::getNumberOfWrittenBits	19978440	12486525	4994610	0	0	507	0	0	0	19978440	12486525	4994103	0.00135345902883 %	0.0 %	0.0029002693475 %	0.0 %	0.0 %	0.0 %
TComDataCU::setMVPIdxSubParts	19229523	8837530	5079678	142851	847988	0	21	1	0	19086651	7989541	5079678	2.98925103655 %	0.742873341164 %	6.09308993585 %	6.63715525974e-05 %	0.000109207077055 %	7.18534924534e-06 %
TComDataCU::xAddMVPCandOrder	18952493	6036554	4437192	242818	477624	1042	12	1	0	18709663	5558929	4436150	2.45183898629 %	1.28119292802 %	4.57015092785 %	4.41782587302e-05 %	6.33162085853e-05 %	9.54768236694e-06 %
TEncSearch::xModeBitsIntra	18760140	10074890	7295610	38794	138221	0	9	0	0	18721337	9936669	7295610	0.489930430239 %	0.206789501571 %	0.7957226332 %	2.49096058083e-05 %	4.79740556307e-05 %	0.0 %
TComDataCU::setMVPNumSubParts	18424504	8469236	4873919	93327	274973	0	21	1	0	18331156	8194262	4873919	1.15935517943 %	0.506537380871 %	2.06077947832 %	6.92528209271e-05 %	0.000113978644961 %	7.49447937913e-06 %
TComDataCU::getPUAboveRight	18087956	8924792	3297448	359544	654098	513	10	14	3	17728402	8270680	3296932	3.34592029692 %	1.98775361904 %	5.35590039142 %	8.90789356822e-05 %	5.52854064882e-05 %	0.000139090706777 %
TComTU::useDST	18078894	10966517	2172158	90192	771	0	2	0	0	17988700	10965746	2172158	0.29138399598 %	0.498880075297 %	0.00586817163831 %	6.40664876884e-06 %	1.10626236317e-05 %	0.0 %
TComDataCU::getPUAboveLeft	17757730	8007200	3937350	767186	271070	173034	22	1	13	16990522	7736129	3764303	4.07810444181 %	4.32029319063 %	3.71804714284 %	0.000121202816753 %	0.000123889708876 %	0.000117208266532 %
TComPrediction::motionCompensation	17398371	5046744	7668269	389775	61964	5495	21	0	0	17008575	4984780	7662774	1.51837468682 %	2.24029594495 %	0.530546056068 %	6.97364334742e-05 %	0.000120700955279 %	0.0 %
TEncSearch::xPatternSearchFracDIF	17066028	5996172	7533652	349486	233474	82117	7	0	0	16716535	5762698	7451535	2.17374891211 %	2.04784616549 %	2.3325580584 %	2.2878918358e-05 %	4.1017159939e-05 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	16266201	5830442	5834397	585665	180025	34864	127	0	18	15680409	5650417	5799515	2.8661804215 %	3.60050266193 %	1.84219430718 %	0.000519135699924 %	0.000780760055775 %	0.000154309888032 %
TComDataCU::setTrIdxSubParts	16220592	8110296	4731006	891964	310800	0	4	0	0	15328624	7799496	4731006	4.13862909279 %	5.49896082708 %	2.42031532317 %	1.37637278561e-05 %	2.46600124089e-05 %	0.0 %
TEncEntropy::encodeQtCbfZero	15936192	9296112	5312064	81899	327333	0	2	1	0	15854291	8968778	5312064	1.33979527748 %	0.513918256005 %	2.24075202818 %	9.8217779461e-06 %	1.25500495978e-05 %	6.8454815988e-06 %
TEncSearch::xMergeEstimation	15239871	6432078	6186189	378599	141494	11665	25	0	0	14861247	6290584	6174524	1.90880668335 %	2.48426643506 %	1.21378791557 %	8.9740383941e-05 %	0.000164043383307 %	0.0 %
isLeftAvailable	15012296	5594670	4438631	472785	57536	50	6	12	1	14539505	5537122	4438580	2.11762171211 %	3.14931839873 %	0.573948693456 %	7.58616374766e-05 %	3.99672375232e-05 %	0.000129568523859 %
TComTrQuant::invTransformNxN	13770825	6708143	5118891	784297	83443	132000	20	0	0	12986508	6624700	4986891	3.90556100805 %	5.69535231186 %	1.82161478525 %	7.813153436e-05 %	0.00014523458108 %	0.0 %
TComDataCU::xGetDistScaleFactor	13282245	2745960	784560	94365	0	0	4	0	0	13187876	2745960	784560	0.561269963626 %	0.710459715206 %	0.0 %	2.37914465586e-05 %	3.01153908846e-05 %	0.0 %
TComCUMvField::setAllMvd	13274529	4143589	2495668	124640	74246	156190	21	1	0	13149868	4069342	2339478	1.78306626374 %	0.938941035121 %	3.47081006203 %	0.000110476229884 %	0.000158197703286 %	1.50619263571e-05 %
TComDataCU::deriveRightBottomIdx	13054050	6433868	1829156	194901	256742	0	8	2	0	12859141	6177124	1829156	2.11869133634 %	1.49303089846 %	3.10711913701 %	4.69107533238e-05 %	6.12836629245e-05 %	2.42042138568e-05 %
isAboveAvailable	13030971	4339458	4585182	594395	3552	59404	8	1	1	12436568	4335905	4525777	2.99400003033 %	4.5614022163 %	0.70541780957 %	4.55464436859e-05 %	6.13922017016e-05 %	2.24098675129e-05 %
isBelowLeftAvailable	12888050	4913280	4017860	465799	0	0	6	0	0	12422245	4913280	4017860	2.13481343716 %	3.61419299273 %	0.0 %	2.74987293295e-05 %	4.65547542103e-05 %	0.0 %
TEncSbac::codeTransformSkipFlags	12877056	7269399	2095470	387090	126161	120522	55	2	2	12489911	7143236	1974946	2.84945210453 %	3.00604423868 %	2.63413188161 %	0.000265264809588 %	0.000427116260114 %	4.27128238526e-05 %
TEncSearch::xEncSubdivCbfQT	12473918	5103696	3735105	823381	101224	6950	44	0	0	11650493	5002472	3728155	4.37088763757 %	6.60082100908 %	1.22385377836 %	0.000206449491498 %	0.000352736004838 %	0.0 %
TComPrediction::xCheckIdenticalMotion	12292136	7276827	931275	191840	399180	0	4	0	0	12100292	6877647	931275	2.88299091942 %	1.56067261215 %	4.86324365852 %	1.95119685928e-05 %	3.25411303617e-05 %	0.0 %
TComDataCU::initSubCU	12273120	4679040	5209200	163686	108199	105832	32	73	158	12109402	4570768	5103210	1.70439449564 %	1.33369509953 %	2.16450045711 %	0.00118675027164 %	0.000260732397304 %	0.00233610834688 %
isAboveRightAvailable	12239267	4339458	4134173	705249	0	0	10	0	0	11534008	4339458	4134173	3.4048784482 %	5.76218330722 %	0.0 %	4.82790964355e-05 %	8.17042393143e-05 %	0.0 %
TComYuv::copyToPicComponent	11523104	4753136	3006328	92038	136243	6086	15	228	2	11431051	4616665	3000240	1.21543458319 %	0.798725760004 %	1.83426329447 %	0.00127057765335 %	0.000130173258872 %	0.00296412226412 %
TEncSbac::loadIntraDirMode	11464530	5558560	3821510	23925	104765	0	7	15	0	11440598	5453780	3821510	0.617378121912 %	0.208687141994 %	1.11688931959 %	0.000105542922388 %	6.10578889845e-05 %	0.000159913518769 %
TEncSearch::xEncCoeffQT	11351637	5364305	3502436	692025	108225	17	20	0	0	10659592	5256080	3502419	3.95811671935 %	6.09625730633 %	1.22076420186 %	9.8919903466e-05 %	0.000176186042595 %	0.0 %
TEncEntropy::xEncodeTransform	11346452	4689891	2468893	56481	39525	26031	112	12	9	11289859	4650354	2442853	0.65947281083 %	0.497785563276 %	0.915742114862 %	0.000718715503007 %	0.000987092705279 %	0.000293345909026 %
TEncSearch::xGetIntraBitsQT	10621920	4801900	5222600	417395	180689	7484	18	0	0	10204507	4621211	5215116	2.93304117615 %	3.92956264028 %	1.87713102898 %	8.71821846112e-05 %	0.000169460888427 %	0.0 %
TComRdCost::setDistParam	10454864	5227432	3997448	169074	361858	107675	8	1	0	10285782	4865573	3889773	3.24499647963 %	1.61718029044 %	5.08985482738 %	4.57323022088e-05 %	7.65194076174e-05 %	1.08402494125e-05 %
TEncCu::xCheckRDCostMerge2Nx2N	10070734	3461812	5151731	333397	386688	39125	37	3	3	9737300	3075121	5112603	4.06336300837 %	3.31055313347 %	4.9435290449 %	0.000230140026291 %	0.000367401224181 %	6.96577471082e-05 %
TComDataCU::deriveLeftRightTopIdx	9945436	5241796	1775488	110657	600444	27591	12	1	1	9834767	4641351	1747896	4.3547968722 %	1.11264101443 %	8.94983016221 %	8.25339332371e-05 %	0.000120658360277 %	2.85010553941e-05 %
TComYuv::copyPartToPartComponentMxN	9714328	3966936	2797730	44600	27098	1077	6	0	0	9669722	3939838	2796653	0.441622832073 %	0.459115648555 %	0.416502455554 %	3.64099895904e-05 %	6.17644370254e-05 %	0.0 %
TEncSbac::store	9330600	3110200	3887750	5130	0	67147	0	0	3	9325470	3110200	3820600	0.442641875733 %	0.0549803871134 %	0.959523860559 %	1.83727275233e-05 %	0.0 %	4.28696975543e-05 %
TComDataCU::deriveLeftBottomIdx	9105752	4456748	1296888	101414	246143	0	7	2	0	9004331	4210603	1296888	2.33897250681 %	1.11373558164 %	4.27804261514 %	6.0567770355e-05 %	7.68744854901e-05 %	3.47606278882e-05 %
TEncSearch::xSetResidualQTData	8826034	3376274	1778668	21936	65680	14630	9	1	4	8804089	3310593	1764034	0.731322334006 %	0.248537451816 %	1.55792247517 %	0.000100136070615 %	0.000101971055176 %	9.69943017788e-05 %
xITrMxN	8730106	2352550	2664405	1195870	7480	154302	39	0	0	7534197	2345070	2510103	9.87594366534 %	13.69823001 %	3.22470502526 %	0.000283697002581 %	0.000446729970976 %	0.0 %
TComBitCounter::resetBits	8630448	5753632	2876816	113396	0	0	11	0	0	8517041	5753632	2876816	0.656953150057 %	1.31390630011 %	0.0 %	6.37278620994e-05 %	0.000127455724199 %	0.0 %
TEncSearch::xRecurIntraChromaCodingQT	8560911	3040746	3128307	349452	116865	80922	30	0	9	8211429	2923881	3047376	3.71514146267 %	4.08194875522 %	3.20611607649 %	0.000264766431201 %	0.000350429995126 %	0.000145889490656 %
TEncSearch::xSetSearchRange	8302392	2767464	3536204	115726	3967	3413	4	0	0	8186662	2763497	3532791	0.842841943686 %	1.39388744834 %	0.117074693655 %	2.73858932525e-05 %	4.81788862776e-05 %	0.0 %
TEncGOP::xCalculateAddPSNR	8269382	3006085	5782	209	98123	86	125	780	2	8269048	2907182	5694	0.872403401432 %	0.00252739563851 %	3.26073495277 %	0.00803988990935 %	0.00151160026227 %	0.0259639618881 %
TEncSearch::xStoreIntraResultQT	7977900	3851400	2132025	269378	73789	0	21	5	0	7708501	3777606	2132025	2.45798303528 %	3.37655272691 %	1.23322344644 %	0.000186228742616 %	0.000263227165043 %	8.35641793789e-05 %
TEncSearch::xEncSubdivCbfQT	7945719	3263992	1825977	20045	3415	15288	0	0	2	7925674	3260577	1810687	0.297245530884 %	0.252274212063 %	0.367448210392 %	1.53424966906e-05 %	0.0 %	3.92929701536e-05 %
TEncSearch::xRecurIntraCodingQT	7928420	2887905	2327133	357950	123827	82541	112	0	20	7570358	2764078	2244572	4.29352762416 %	4.51477091274 %	3.95717154889 %	0.00100430191202 %	0.00141263959276 %	0.000383506313856 %
TEncSearch::xEncCoeffQT	7585723	3898037	1966298	37058	27113	0	0	0	0	7548665	3870924	1966298	0.477105749284 %	0.488522979286 %	0.462337161844 %	0.0 %	0.0 %	0.0 %
TComRdCost::setDistParam	7570398	3441090	2982278	51664	107749	0	5	1	0	7518729	3333340	2982278	1.13917154253 %	0.682447607114 %	1.67745332355 %	4.28762350321e-05 %	6.60467256807e-05 %	1.55681567676e-05 %
TComBitCounter::getNumberOfWrittenBits	7491915	7491915	0	2138	0	0	1	0	0	7489776	7491915	0	0 %	0 %	0 %	0 %	0 %	0 %
TEncSearch::xEncIntraHeader	7375045	2864867	1936260	811090	166296	2046	37	0	1	6563918	2698571	1934213	8.04384169343 %	10.9977634035 %	3.50630174957 %	0.000312084947552 %	0.000501691854084 %	2.08284429885e-05 %
TEncBinCABAC::getTEncBinCABAC	7137518	7137518	0	27372	0	0	2	0	0	7110144	7137518	0	0 %	0 %	0 %	0 %	0 %	0 %
TComTrQuant::xITransformSkip	7109905	2406855	1272590	202579	0	3807	18	0	0	6907308	2406855	1268783	1.91286778166 %	2.84925044709 %	0.103466691308 %	0.000166831180748 %	0.000253167939656 %	0.0 %
TComDataCU::hasEqualMotion	7083570	4207679	649584	161812	207300	0	6	170	0	6921752	4000209	649584	3.09117462743 %	2.28432838244 %	4.2678356103 %	0.00147393402119 %	8.47030522745e-05 %	0.00349991342861 %
TComPrediction::xWeightedAverage	6924868	2325730	1886745	129957	1015	0	4	0	0	6794907	2324715	1886745	1.17597168373 %	1.87667115099 %	0.0240950984872 %	3.59152088609e-05 %	5.77628338908e-05 %	0.0 %
TComTU::isNonTransformedResidualRotated	6696160	4687312	669616	423168	0	0	2	0	0	6272990	4687312	669616	3.51086792032 %	6.31956225658 %	0.0 %	1.65932580929e-05 %	2.98678645672e-05 %	0.0 %
TComPrediction::UseDPCMForFirstPassIntraEstimation	6600790	4168920	694820	16106	12181	0	6	0	0	6584678	4156739	694820	0.246734929387 %	0.244001096838 %	0.250445130702 %	5.23353334153e-05 %	9.08982106687e-05 %	0.0 %
TComDataCU::CUIsFromSameSliceAndTile	6586915	4133608	597254	59541	263454	0	6	2	0	6527368	3870152	597254	2.85387315901 %	0.903928470308 %	5.56883713793 %	7.06852591282e-05 %	9.10896831066e-05 %	4.22755937501e-05 %
TComTU::TComTU	6540000	2616000	2681400	403031	78375	137494	25	25	17	6136944	2537600	2543889	5.22834406204 %	6.16255351682 %	4.07499905614 %	0.000566002669505 %	0.000382262996942 %	0.000792841771435 %
TEncEntropy::encodeIntraDirModeLuma	6495594	3711768	2319855	25226	44538	0	2	1	0	6470366	3667229	2319855	0.556899429458 %	0.38835555301 %	0.738408219479 %	2.39478568943e-05 %	3.07901017213e-05 %	1.65792855422e-05 %
TComDataCU::setTransformSkipSubParts	6328750	3290950	1772050	225993	27263	0	3	0	0	6102754	3263687	1772050	2.22315272017 %	3.57089472645 %	0.538475212325 %	2.63348475871e-05 %	4.74027256567e-05 %	0.0 %
TComLoopFilter::xEdgeFilterLuma	6272143	2437948	998486	225	25451	0	124	46	0	6271794	2412451	998486	0.264467181957 %	0.00358729065967 %	0.740622401012 %	0.0017510290128 %	0.00197699574133 %	0.00133859692926 %
TComDataCU::copyPartFrom	6107400	2568240	2317680	163800	114134	40573	42	0	0	5943558	2454106	2277107	2.8972776195 %	2.68199233716 %	3.16638422242 %	0.000382050190479 %	0.000687690342863 %	0.0 %
TComDataCU::copyToPic	6051760	2729640	2232380	156000	157663	13225	40	10	0	5895720	2571967	2219155	2.96799100763 %	2.57776250215 %	3.44392001644 %	0.000453976745495 %	0.000660964744141 %	0.000201530828171 %
TComPattern::initPattern	5534928	2152472	2459968	98316	0	0	2	0	0	5436610	2152472	2459968	0.968881782941 %	1.77628326873 %	0.0 %	1.97095443863e-05 %	3.61341647082e-05 %	0.0 %
TEncCu::xCompressCU	5436118	2608373	1859328	582080	518546	50845	63	22	1	4853975	2089805	1808482	11.626535178 %	10.7076410041 %	12.7446084687 %	0.000868351895365 %	0.00115891524062 %	0.000514806160932 %
TVideoIOYuv::read	5357158	809624	762829	68	148	48606	64	5	15185	5357026	809471	699038	0.70454171237 %	0.00126932974536 %	3.10050602466 %	0.220127796495 %	0.00119466328975 %	0.966006615142 %
TVideoIOYuv::write	5351605	803550	762495	51	48922	46	46	29535	6	5351508	725093	762443	0.708607691918 %	0.000952985132498 %	3.12685778506 %	0.427703049446 %	0.000859555217547 %	1.88634426214 %
